object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
4430,1024,1448,0.0,0.0,0,0.52,False,False
4430,1026,1451,804516129032258.0,193285.0,1,0.78,False,False
4430,1028,1455,7394117647058820.0,213690.0,2,0.83,False,False
4430,1028,1462,6926553672316380.0,217002.0,3,0.77,False,False
4430,1029,1472,6521739130434780.0,220800.0,4,0.85,False,False
4430,1029,1476,6160804020100500.0,243974.0,5,0.77,False,False
4430,1029,1477,5921951219512190.0,248870.0,6,0.77,False,False
4430,1029,1478,5767772511848340.0,256787.0,7,0.74,False,False
4430,1032,1477,5699530516431920.0,258582.0,8,0.65,False,False
4430,1038,1477,5775700934579430.0,264504.0,9,0.89,False,False
4430,1041,1477,563302752293578.0,267704.0,10,0.82,False,False
4429,71,1306,0.0,0.0,0,0.26,True,True Positive
4429,77,1294,804516129032258.0,193285.0,1,0.57,True,True Positive
4429,84,1290,7394117647058820.0,213690.0,2,0.4,True,True Positive
4429,88,1302,6926553672316380.0,217002.0,3,0.36,True,True Positive
4429,92,1317,6521739130434780.0,220800.0,4,0.48,True,True Positive
4429,98,1310,6160804020100500.0,243974.0,5,0.5,True,True Positive
4429,105,1313,5921951219512190.0,248870.0,6,0.49,True,True Positive
4429,115,1312,5767772511848340.0,256787.0,7,0.37,True,True Positive
4429,131,1310,5699530516431920.0,258582.0,8,0.49,True,True Positive
4429,154,1302,5775700934579430.0,264504.0,9,0.37,True,True Positive
4429,179,1304,563302752293578.0,267704.0,10,0.12,True,True Positive
4429,200,1295,5489082969432310.0,287853.0,11,0.87,True,True Positive
4429,219,1290,5439655172413790.0,292784.0,12,0.9,True,True Positive
4429,239,1295,5386956521739130.0,284970.0,13,0.89,True,True Positive
4429,260,1293,5732718894009210.0,269948.0,14,0.86,True,True Positive
4429,281,1290,530379746835443.0,297909.0,15,0.88,True,True Positive
4429,301,1282,5174089068825910.0,315666.0,16,0.9,True,True Positive
4429,320,1280,5.28099173553719e+16,309276.0,17,0.88,True,True Positive
4429,334,1267,506949806949807.0,340067.0,18,0.9,True,True Positive
4429,363,1264,5.26315789473684e+16,321100.0,19,0.87,True,True Positive
4429,381,1255,5061068702290070.0,347412.0,20,0.9,True,True Positive
4429,398,1252,5.14341085271317e+16,342366.0,21,0.91,True,True Positive
4429,411,1252,5286852589641430.0,333077.0,22,0.9,True,True Positive
4429,425,1245,5153256704980840.0,351045.0,23,0.89,True,True Positive
4429,437,1233,5092936802973970.0,368530.0,24,0.83,True,True Positive
4429,450,1230,5116104868913850.0,364722.0,25,0.81,True,True Positive
4429,466,1228,5108208955223880.0,366892.0,26,0.87,True,True Positive
4429,479,1223,5293893129770990.0,363394.0,27,0.88,True,True Positive
4429,488,1216,5158088235294110.0,381616.0,28,0.9,True,True Positive
4429,501,1209,5327067669172930.0,376922.0,29,0.91,True,True Positive
4429,512,1201,5318518518518510.0,387720.0,30,0.92,True,True Positive
4429,530,1196,5538461538461530.0,374400.0,31,0.91,True,True Positive
4429,545,1195,5369402985074620.0,385652.0,32,0.89,True,True Positive
4429,563,1191,5528735632183900.0,376623.0,33,0.81,True,True Positive
4429,586,1296,4.86521739130434e+16,257370.0,34,0.86,True,True Positive
4429,599,1232,5682539682539680.0,360864.0,35,0.66,True,True Positive
4429,609,1209,5413533834586460.0,383040.0,36,0.9,True,True Positive
4429,628,1201,5694444444444440.0,361620.0,37,0.92,True,True Positive
4429,645,1198,5670634920634920.0,360108.0,38,0.9,True,True Positive
4429,657,1199,5412213740458010.0,371516.0,39,0.79,True,True Positive
4429,668,1204,5335849056603770.0,374710.0,40,0.88,True,True Positive
4429,681,1207,5340909090909090.0,372240.0,41,0.9,True,True Positive
4429,692,1213,514760147601476.0,378045.0,42,0.9,True,True Positive
4429,706,1219,5.04761904761904e+16,376194.0,43,0.84,True,True Positive
4429,720,1224,4967391304347820.0,378396.0,44,0.84,True,True Positive
4429,738,1233,5098859315589350.0,352683.0,45,0.8,True,True Positive
4429,756,1242,487956204379562.0,366338.0,46,0.88,True,True Positive
4429,776,1241,4913043478260860.0,374256.0,47,0.87,True,True Positive
4429,796,1244,4.85454545454545e+16,367125.0,48,0.9,True,True Positive
4429,809,1252,4744604316546760.0,366682.0,49,0.89,True,True Positive
4429,822,1257,4741007194244600.0,366404.0,50,0.85,True,True Positive
4429,835,1263,4.71014492753623e+16,358800.0,51,0.81,True,True Positive
4429,845,1258,4724014336917560.0,367722.0,52,0.88,True,True Positive
4429,854,1258,4708185053380780.0,371763.0,53,0.88,True,True Positive
4429,866,1256,4758992805755390.0,367794.0,54,0.89,True,True Positive
4429,880,1259,4768115942028980.0,363216.0,55,0.89,True,True Positive
4429,896,1261,4958490566037730.0,348210.0,56,0.91,True,True Positive
4429,907,1264,5023076923076920.0,339560.0,57,0.9,True,True Positive
4429,920,1262,51328125.0,336384.0,58,0.82,True,True Positive
4429,937,1265,5.2,325000.0,59,0.86,True,True Positive
4429,949,1263,5303643724696350.0,323570.0,60,0.89,True,True Positive
4429,959,1263,5.6068376068376e+16,307008.0,61,0.1,True,True Positive
4429,968,1260,5788546255506600.0,298278.0,62,0.91,True,True Positive
4429,977,1262,6223809523809520.0,274470.0,63,0.91,True,True Positive
4429,984,1261,6.6938775510204e+16,257152.0,64,0.9,True,True Positive
4429,991,1256,7258241758241750.0,240422.0,65,0.88,True,True Positive
4429,997,1251,7.83529411764705e+16,226440.0,66,0.87,True,True Positive
4429,1004,1237,8419354838709670.0,202275.0,67,0.53,True,True Positive
4429,1013,1206,9392592592592590.0,171180.0,68,0.39,True,True Positive
4429,1020,1166,1003305785123960.0,146894.0,69,0.62,True,True Positive
4429,1027,1115,1.01759259259259e+16,118692.0,70,0.58,True,True Positive
4429,1035,1071,1.11521739130434e+16,94392.0,71,0.5,True,True Positive
4429,1042,1053,1.16025641025641e+16,70590.0,72,0.32,True,True Positive
4429,1048,1011,1565625.0,64128.0,73,0.72,True,True Positive
4470,43,178,0.0,0.0,61,0.85,False,False
4475,1011,98,0.0,0.0,67,0.82,False,False
4475,1026,75,9392592592592590.0,171180.0,68,0.83,False,False
4478,100,200,0.0,0.0,69,0.69,False,False
4478,148,195,1.01759259259259e+16,118692.0,70,0.78,False,False
4478,182,192,1.11521739130434e+16,94392.0,71,0.66,False,False
4478,223,183,1.16025641025641e+16,70590.0,72,0.47,False,False
4483,37,1414,0.0,0.0,74,0.78,True,True Positive
4483,45,1389,1.15652173913043e+16,97888.0,75,0.77,True,True Positive
4483,56,1322,1.07946428571428e+16,135408.0,76,0.85,True,True Positive
4483,68,1304,9346153846153840.0,157950.0,77,0.91,True,True Positive
4483,89,1297,8448275862068960.0,177625.0,78,0.85,True,True Positive
4483,112,1321,8626865671641790.0,154904.0,79,0.84,True,True Positive
4483,134,1328,8338129496402870.0,161101.0,80,0.8,True,True Positive
4483,158,1347,8.92,139375.0,81,0.8,True,True Positive
4483,175,1336,7898648648648640.0,173012.0,82,0.77,True,True Positive
4483,196,1343,8.5,152626.0,83,0.83,True,True Positive
4483,210,1317,6915254237288130.0,216648.0,84,0.78,True,True Positive
4483,222,1289,6163461538461530.0,266656.0,85,0.75,True,True Positive
4483,263,1311,8496402877697840.0,164159.0,86,0.77,True,True Positive
4483,283,1308,6630434782608690.0,224480.0,87,0.7,True,True Positive
4483,317,1323,828368794326241.0,164688.0,88,0.76,True,True Positive
4483,348,1330,874436090225564.0,154679.0,89,0.72,True,True Positive
4483,326,1242,4796666666666660.0,431700.0,90,0.77,True,True Positive
4483,383,1300,8118881118881110.0,166023.0,91,0.65,True,True Positive
4483,413,1318,7228395061728390.0,189702.0,92,0.75,True,True Positive
4483,450,1343,7619047619047610.0,164640.0,93,0.84,True,True Positive
4483,477,1354,7259740259740250.0,172172.0,94,0.81,True,True Positive
4483,506,1356,7375.0,170392.0,95,0.82,True,True Positive
4483,525,1358,6781818181818180.0,184635.0,96,0.78,True,True Positive
4483,556,1362,7623287671232870.0,162498.0,97,0.85,True,True Positive
4483,579,1358,7614864864864860.0,166796.0,98,0.87,True,True Positive
4483,592,1356,6801204819277100.0,187414.0,99,0.79,True,True Positive
4483,598,1349,7130434782608690.0,184828.0,100,0.84,True,True Positive
4483,588,1329,7409937888198750.0,192073.0,101,0.76,True,True Positive
4483,586,1326,8194444444444440.0,169920.0,102,0.76,True,True Positive
4483,582,1323,7.9,177750.0,103,0.67,True,True Positive
4483,578,1320,7993333333333330.0,179850.0,104,0.74,True,True Positive
4483,578,1329,8704545454545450.0,151668.0,105,0.75,True,True Positive
4483,578,1311,8019480519480510.0,190190.0,106,0.76,True,True Positive
4483,578,1289,7.95,203520.0,107,0.78,True,True Positive
4483,582,1275,8554054054054050.0,187368.0,108,0.77,True,True Positive
4483,585,1243,7193548387096770.0,248868.0,109,0.8,True,True Positive
4483,591,1213,6703883495145630.0,284486.0,110,0.4,True,True Positive
4483,601,1188,6.2,327980.0,111,0.19,True,True Positive
4483,641,1250,8.0,177608.0,112,0.61,True,True Positive
4483,652,1214,6315315315315310.0,311244.0,113,0.74,True,True Positive
4483,671,1211,6.00888888888888e+16,304200.0,114,0.8,True,True Positive
4483,692,1191,5845188284518820.0,333883.0,115,0.79,True,True Positive
4483,723,1209,6542713567839190.0,259098.0,116,0.72,True,True Positive
4483,739,1189,5948275862068960.0,320160.0,117,0.72,True,True Positive
4483,762,1172,6012931034482750.0,323640.0,118,0.81,True,True Positive
4483,816,1235,7.5576923076923e+16,183924.0,119,0.22,True,True Positive
4483,850,1269,7192546583850930.0,186438.0,120,0.57,True,True Positive
4483,887,1267,8013157894736840.0,185136.0,121,0.43,True,True Positive
4483,924,1274,8116438356164380.0,173010.0,122,0.15,True,True Positive
4483,942,1226,7.2,246420.0,123,0.79,True,True Positive
4483,988,1256,8755555555555550.0,159570.0,124,0.73,True,True Positive
4483,998,1212,7634285714285710.0,233800.0,125,0.23,True,True Positive
4483,1038,1244,165625.0,67840.0,126,0.17,True,True Positive
4506,380,169,0.0,0.0,110,0.74,False,False
4506,459,177,6.2,327980.0,111,0.72,False,False
4515,675,156,0.0,0.0,119,0.72,False,False
4515,745,161,7192546583850930.0,186438.0,120,0.77,False,False
4515,803,165,8013157894736840.0,185136.0,121,0.79,False,False
4515,865,165,8116438356164380.0,173010.0,122,0.73,False,False
4527,162,331,0.0,0.0,125,0.35,False,False
4527,260,182,165625.0,67840.0,126,0.38,False,False
4528,109,1215,0.0,0.0,129,0.81,True,True Positive
4528,128,1192,6260869565217390.0,331200.0,130,0.85,True,True Positive
4528,148,1180,5669260700389100.0,374449.0,131,0.84,True,True Positive
4528,174,1168,51280276816609.0,428298.0,132,0.85,True,True Positive
4528,206,1168,5016949152542370.0,436600.0,133,0.16,True,True Positive
4528,242,1175,5240143369175620.0,407898.0,134,0.8,True,True Positive
4528,278,1176,5131944444444440.0,425664.0,135,0.88,True,True Positive
