object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
6086,63,1713,0,0,169,0.77,TRUE,1
6086,92,1710,3.17424242424242,55308,170,0.13,TRUE,1
6086,117,1710,3.08148148148148,56160,171,0.75,TRUE,1
6086,142,1710,3.06766917293233,54264,172,0.76,TRUE,1
6086,165,1708,3.19230769230769,53950,173,0.69,TRUE,1
6086,190,1703,3.41732283464566,55118,174,0.55,TRUE,1
6086,213,1701,3.26119402985074,58558,175,0.46,TRUE,1
6086,237,1704,3.22900763358778,55413,176,0.62,TRUE,1
6086,265,1702,3.59504132231404,52635,177,0.59,TRUE,1
6086,292,1704,3.55,51120,178,0.73,TRUE,1
6086,315,1704,3.60504201680672,51051,179,0.6,TRUE,1
6086,334,1704,3.42063492063492,54306,180,0.6,TRUE,1
6086,361,1703,3.63025210084033,51408,181,0.44,TRUE,1
6086,384,1702,3.7,23680,182,0.63,TRUE,1
6086,408,1704,3.83333333333333,23322,183,0.58,TRUE,1
6086,431,1704,3.71428571428571,22022,184,0.53,TRUE,1
6086,454,1702,3.98701298701298,23639,185,0.68,TRUE,1
6086,475,1700,3.61728395061728,23733,186,0.55,TRUE,1
6086,499,1702,3.94805194805194,23408,187,0.55,TRUE,1
6086,519,1703,3.87012987012987,22946,188,0.52,TRUE,1
6086,544,1699,3.78947368421052,21888,189,0.69,TRUE,1
6086,566,1701,3.61538461538461,21996,190,0.6,TRUE,1
6086,591,1701,3.97333333333333,22350,191,0.67,TRUE,1
6086,613,1701,3.66666666666666,22308,192,0.61,TRUE,1
6086,636,1699,3.68333333333333,53040,193,0.72,TRUE,1
6086,659,1699,3.95495495495495,48729,194,0.63,TRUE,1
6086,684,1700,3.88888888888888,25515,195,0.69,TRUE,1
6086,706,1699,3.54032258064516,54436,196,0.59,TRUE,1
6086,735,1699,3.5983606557377,53558,197,0.69,TRUE,1
6086,758,1699,3.81395348837209,28208,198,0.64,TRUE,1
6086,781,1702,3.62184873949579,51289,199,0.7,TRUE,1
6086,807,1703,3.7125,23760,200,0.64,TRUE,1
6086,829,1706,3.68354430379746,22989,201,0.64,TRUE,1
6086,850,1709,3.77215189873417,23542,202,0.65,TRUE,1
6086,868,1711,3.52325581395348,26058,203,0.69,TRUE,1
6086,889,1715,3.43820224719101,27234,204,0.69,TRUE,1
6086,909,1718,3.47058823529411,25075,205,0.71,TRUE,1
6086,928,1722,3.43820224719101,27234,206,0.65,TRUE,1
6086,946,1724,3.7047619047619,40845,207,0.72,TRUE,1
6086,962,1727,3.36666666666666,27270,208,0.73,TRUE,1
6086,978,1729,3.40229885057471,25752,209,0.75,TRUE,1
6086,998,1734,3.42528735632183,25926,210,0.78,TRUE,1
6086,1023,1736,3.41860465116279,25284,211,0.77,TRUE,1
6086,1040,1736,4.48780487804878,30176,212,0.5,TRUE,1
6086,1050,1739,5.04225352112676,25418,213,0.11,TRUE,1
6086,1061,1741,7.91111111111111,16020,214,0.39,TRUE,1
6096,305,1027,0,0,181,0.71,TRUE,1
6096,327,1044,3.7,23680,182,0.66,TRUE,1
6096,350,1045,3.83333333333333,23322,183,0.65,TRUE,1
6096,375,1047,3.71428571428571,22022,184,0.55,TRUE,1
6096,400,1041,3.98701298701298,23639,185,0.71,TRUE,1
6096,424,1040,3.61728395061728,23733,186,0.7,TRUE,1
6096,449,1037,3.94805194805194,23408,187,0.75,TRUE,1
6096,474,1034,3.87012987012987,22946,188,0.69,TRUE,1
6096,497,1036,3.78947368421052,21888,189,0.73,TRUE,1
6096,520,1039,3.61538461538461,21996,190,0.79,TRUE,1
6096,544,1034,3.97333333333333,22350,191,0.75,TRUE,1
6096,568,1034,3.66666666666666,22308,192,0.72,TRUE,1
6096,593,1030,3.68333333333333,53040,193,0.73,TRUE,1
6096,615,1020,3.95495495495495,48729,194,0.74,TRUE,1
6096,639,1018,3.88888888888888,25515,195,0.74,TRUE,1
6096,659,1014,3.54032258064516,54436,196,0.68,TRUE,1
6096,690,1010,3.5983606557377,53558,197,0.78,TRUE,1
6096,714,1010,3.81395348837209,28208,198,0.72,TRUE,1
6096,739,1013,3.62184873949579,51289,199,0.7,TRUE,1
6096,761,1023,3.7125,23760,200,0.67,TRUE,1
6096,783,1029,3.68354430379746,22989,201,0.79,TRUE,1
6096,806,1031,3.77215189873417,23542,202,0.74,TRUE,1
6096,829,1033,3.52325581395348,26058,203,0.79,TRUE,1
6096,850,1036,3.43820224719101,27234,204,0.8,TRUE,1
6096,871,1044,3.47058823529411,25075,205,0.78,TRUE,1
6096,891,1047,3.43820224719101,27234,206,0.78,TRUE,1
6096,911,1051,3.7047619047619,40845,207,0.73,TRUE,1
6096,933,1057,3.36666666666666,27270,208,0.79,TRUE,1
6096,954,1066,3.40229885057471,25752,209,0.79,TRUE,1
