object+AF8-id,centroids+AF8-x,centroids+AF8-y,aspect+AF8-ratio,area,frames,scores,counted,ground+AF8-truth
255,815,257,0,0,6,0.24,TRUE,0
255,873,252,4.22413793103448,56840,7,0.11,TRUE,0
255,921,250,2.2056338028169,277965,8,0.17,TRUE,0
255,973,244,4.25217391304348,56235,9,0.33,TRUE,0
255,1016,252,4.04,63125,10,0.13,TRUE,0
255,1065,246,3.66153846153846,61880,11,0.21,TRUE,0
255,1162,244,3.94262295081967,58682,13,0.23,TRUE,0
256,55,1136,0,0,24,0.48,TRUE,1
256,68,1186,2.768,43250,25,0.51,TRUE,1
256,78,1228,2.68789808917197,66254,26,0.73,TRUE,1
256,91,1277,2.97701149425287,90132,27,0.84,TRUE,1
256,103,1354,3.37305699481865,125643,28,0.82,TRUE,1
256,113,1458,3.89592760180995,190281,29,0.85,TRUE,1
256,125,1562,4.34177215189873,243873,30,0.83,TRUE,1
256,135,1640,4.5381679389313,311518,31,0.9,TRUE,1
256,146,1778,5.1027397260274,435080,32,0.89,TRUE,1
256,182,1852,5.54609929078014,441048,33,0.75,TRUE,1
256,210,1859,5.3986013986014,441584,34,0.59,TRUE,1
256,232,1858,5.25622775800712,415037,35,0.62,TRUE,1
256,259,1814,5.14661654135338,364154,36,0.6,TRUE,1
256,288,1817,5.39114391143911,395931,37,0.49,TRUE,1
256,315,1839,5.62093862815885,431289,38,0.31,TRUE,1
256,337,1838,5.52238805970149,396640,39,0.56,TRUE,1
256,359,1828,5.49624060150376,388892,40,0.61,TRUE,1
256,383,1814,5.47286821705426,364296,41,0.65,TRUE,1
256,403,1823,5.65909090909091,394416,42,0.51,TRUE,1
256,427,1810,5.51724137931035,375840,43,0.57,TRUE,1
256,450,1787,5.30943396226415,372855,44,0.62,TRUE,1
256,474,1813,5.77992277992278,387723,45,0.51,TRUE,1
256,497,1834,5.71376811594203,435252,46,0.44,TRUE,1
256,519,1823,5.76425855513308,398708,47,0.55,TRUE,1
256,541,1807,5.50751879699248,389690,48,0.6,TRUE,1
256,563,1803,5.80544747081712,383444,49,0.65,TRUE,1
256,582,1817,5.88076923076923,397540,50,0.59,TRUE,1
256,599,1835,5.97368421052632,422674,51,0.47,TRUE,1
256,621,1824,5.72348484848485,398904,52,0.45,TRUE,1
256,639,1825,5.69485294117647,421328,53,0.53,TRUE,1
256,661,1825,5.85660377358491,411280,54,0.5,TRUE,1
256,681,1825,5.81203007518797,411236,55,0.45,TRUE,1
256,718,1824,5.78731343283582,415668,56,0.48,TRUE,1
256,745,1832,5.88929889298893,432516,57,0.52,TRUE,1
256,770,1829,5.82022471910112,414918,58,0.56,TRUE,1
256,792,1910,6.51624548736462,499985,59,0.46,TRUE,1
256,815,1951,6.52158273381295,504014,60,0.52,TRUE,1
256,845,1885,5.9051094890511,443332,61,0.43,TRUE,1
256,877,1847,5.6280701754386,457140,62,0.32,TRUE,1
256,905,1836,5.68661971830986,458660,63,0.37,TRUE,1
256,932,1829,5.62629757785467,469914,64,0.58,TRUE,1
256,961,1808,5.49469964664311,440065,65,0.54,TRUE,1
256,986,1831,5.64745762711864,491470,66,0.56,TRUE,1
256,1021,1822,5.20987654320988,546912,67,0.51,TRUE,1
256,1049,1846,5.45652173913044,565754,68,0.27,TRUE,1
256,1078,1822,5.19108280254777,511820,69,0.3,TRUE,1
256,1100,1920,6.0030959752322,626297,70,0.47,TRUE,1
256,1122,1985,6.334375,648640,71,0.51,TRUE,1
256,1137,1959,5.44277108433735,599924,72,0.58,TRUE,1
256,1155,1959,5.97666666666667,537900,73,0.57,TRUE,1
256,1175,1973,6.1063122923588,553238,74,0.52,TRUE,1
256,1188,1982,5.74691358024691,603288,75,0.57,TRUE,1
256,1206,2003,5.78402366863905,660790,76,0.27,TRUE,1
256,1224,1988,6.06666666666667,546000,77,0.48,TRUE,1
256,1249,1993,5.79754601226994,616140,78,0.32,TRUE,1
256,1264,2040,5.55068493150685,739490,79,0.23,TRUE,1
256,1271,2024,5.09625668449198,712844,80,0.25,TRUE,1
256,1291,2012,5.25280898876405,665720,81,0.17,TRUE,1
256,1317,2005,5.33908045977012,646584,82,0.16,TRUE,1
256,1339,2006,1.87083333333333,107760,83,0.28,TRUE,1
256,1357,2011,5.27042253521127,664205,84,0.25,TRUE,1
256,1347,2122,5.23645320197044,863156,85,0.13,TRUE,1
256,1353,2166,8.91919191919192,87417,86,0.14,TRUE,1
256,1370,2181,8.92307692307692,73892,87,0.17,TRUE,1
256,1447,1780,3.5875486381323,236954,88,0.13,TRUE,1
261,55,2587,0,0,104,0.5,TRUE,1
261,61,2530,8.68292682926829,131364,105,0.72,TRUE,1
261,70,2475,8.50694444444445,176400,106,0.36,TRUE,1
261,82,2446,7.19879518072289,198370,107,0.63,TRUE,1
261,91,2285,9.61956521739131,325680,108,0.7,TRUE,1
261,103,2205,8.01421800947867,356801,109,0.81,TRUE,1
261,117,2179,7.1551724137931,385120,110,0.68,TRUE,1
261,135,2421,8.48571428571429,665280,111,0.7,TRUE,1
261,147,2299,6.03436426116839,510996,112,0.81,TRUE,1
261,162,2255,5.63945578231293,487452,113,0.68,TRUE,1
261,184,2245,5.51903114186851,460955,114,0.66,TRUE,1
261,210,2242,5.55357142857143,435400,115,0.66,TRUE,1
261,235,2244,5.39236111111111,447264,116,0.85,TRUE,1
261,258,2494,6.53116531165312,889290,117,0.86,TRUE,1
261,288,2577,7.13271604938272,748764,118,0.83,TRUE,1
261,317,2612,7.33865814696486,718961,119,0.89,TRUE,1
261,349,2402,5.25,472500,120,0.83,TRUE,1
261,376,2324,5.36241610738255,476204,121,0.78,TRUE,1
261,403,2530,7.4,711140,122,0.84,TRUE,1
261,432,2380,5.39393939393939,475794,123,0.88,TRUE,1
261,462,2548,7.3961038961039,701624,124,0.66,TRUE,1
261,494,2397,5.74021352313167,453253,125,0.77,TRUE,1
261,522,2343,5.56357388316151,471129,126,0.85,TRUE,1
261,556,2329,5.77272727272727,472186,127,0.83,TRUE,1
261,588,2300,5.48070175438597,445170,128,0.76,TRUE,1
261,617,2327,5.87368421052632,477090,129,0.8,TRUE,1
261,648,2521,7.63728813559322,664635,130,0.82,TRUE,1
261,678,2607,7.93006993006993,648648,131,0.71,TRUE,1
261,715,2442,5.8448275862069,491550,132,0.85,TRUE,1
261,743,2385,5.89930555555556,489312,133,0.77,TRUE,1
261,769,2357,6.22433460076046,430531,134,0.84,TRUE,1
261,802,2365,6.40073529411765,473552,135,0.74,TRUE,1
261,829,2368,6.07042253521127,489616,136,0.76,TRUE,1
261,859,2359,6.24187725631769,478933,137,0.83,TRUE,1
261,893,2362,6.34642857142857,497560,138,0.78,TRUE,1
261,923,2359,6.14539007092199,488706,139,0.8,TRUE,1
261,955,2354,6.20494699646643,496948,140,0.84,TRUE,1
261,986,2541,8.08741258741259,661518,141,0.81,TRUE,1
261,1017,2581,7.67333333333333,690600,142,0.79,TRUE,1
261,1046,2484,6.78048780487805,558502,143,0.74,TRUE,1
261,1094,2565,7.95666666666667,716100,144,0.83,TRUE,1
261,1133,2393,6.34154929577465,511484,145,0.74,TRUE,1
261,1164,2523,7.80781758957655,735879,146,0.86,TRUE,1
261,1193,2565,7.94,714600,147,0.83,TRUE,1
261,1223,2578,7.93708609271523,723894,148,0.78,TRUE,1
261,1251,2584,8.04377104377104,709533,149,0.87,TRUE,1
261,1281,2563,7.57980456026059,714389,150,0.67,TRUE,1
261,1310,2469,6.89297658862876,616239,151,0.71,TRUE,1
261,1332,2517,7.68284789644013,733566,152,0.88,TRUE,1
261,1362,2528,7.81372549019608,731646,153,0.87,TRUE,1
261,1389,2530,7.95033112582781,725102,154,0.88,TRUE,1
261,1419,2477,7.78892733564014,650539,155,0.77,TRUE,1
261,1443,2503,7.95049504950495,729927,156,0.79,TRUE,1
261,1472,2517,7.77777777777778,728280,157,0.68,TRUE,1
261,1496,2473,7.55369127516779,670798,158,0.73,TRUE,1
261,1522,2457,7.41776315789474,685520,159,0.76,TRUE,1
261,1544,2492,7.68387096774194,738420,160,0.84,TRUE,1
261,1573,2507,7.90397350993378,720874,161,0.86,TRUE,1
261,1603,2481,7.15723270440252,723768,162,0.74,TRUE,1
261,1624,2501,7.45031055900621,772478,163,0.82,TRUE,1
261,1651,2509,7.496875,767680,164,0.72,TRUE,1
261,1682,2493,7.61812297734628,727386,165,0.75,TRUE,1
261,1714,2461,7.47854785478548,686598,166,0.76,TRUE,1
261,1741,2490,8.38327526132404,690522,167,0.86,TRUE,1
261,1772,2500,8.37152777777778,694368,168,0.86,TRUE,1
261,1804,2478,7.92517006802721,685020,169,0.78,TRUE,1
261,1833,2504,8.2901023890785,711697,170,0.81,TRUE,1
261,1866,2498,8.02364864864865,703000,171,0.72,TRUE,1
261,1900,2468,7.61224489795918,657972,172,0.75,TRUE,1
261,1927,2513,7.99673202614379,748782,173,0.83,TRUE,1
261,1952,2527,7.97712418300654,746946,174,0.85,TRUE,1
261,1985,2354,5.74085365853659,617624,175,0.74,TRUE,1
261,2010,2265,5.88524590163934,547475,176,0.88,TRUE,1
261,2026,2240,6.54151624548736,501924,177,0.87,TRUE,1
261,2039,2436,9.66666666666667,643452,178,0.72,TRUE,1
261,2057,2200,6.87677725118483,306161,179,0.65,TRUE,1
261,2072,2071,7.4247311827957,256866,180,0.8,TRUE,1
261,2089,1825,5.51351351351351,120768,181,0.34,TRUE,1
261,2101,1672,5.04032258064516,77500,182,0.54,TRUE,1
261,2044,1480,6.30769230769231,106600,183,0.52,TRUE,1
261,2028,1306,6.29457364341085,104748,184,0.66,TRUE,1
261,2031,1223,5.54225352112676,111754,185,0.56,TRUE,1
261,2046,1166,5.2751677852349,117114,186,0.32,TRUE,1
261,2055,1123,6.14,138150,187,0.16,TRUE,1
262,53,1827,0,0,181,0.84,TRUE,1
262,56,1829,5.04032258064516,77500,182,0.74,TRUE,1
262,66,1842,6.30769230769231,106600,183,0.64,TRUE,1
262,65,1857,6.29457364341085,104748,184,0.81,TRUE,1
262,70,1874,5.54225352112676,111754,185,0.84,TRUE,1
262,74,1883,5.2751677852349,117114,186,0.87,TRUE,1
262,78,1837,6.14,138150,187,0.68,TRUE,1
262,67,1921,7.70588235294118,109123,188,0.62,TRUE,1
262,77,2105,10.4049079754601,276448,189,0.78,TRUE,1
262,95,2098,10.5480225988701,330459,190,0.76,TRUE,1
262,124,2121,10.2430939226519,335574,191,0.76,TRUE,1
262,153,2111,9.95767195767196,355698,192,0.75,TRUE,1
262,187,2103,9.98930481283423,349316,193,0.59,TRUE,1
262,221,2089,10.7428571428571,329000,194,0.13,TRUE,1
262,248,2087,11.3727810650888,324818,195,0.77,TRUE,1
262,278,2076,10.8081395348837,319748,196,0.11,TRUE,1
262,310,2067,11.4573170731707,308156,197,0.8,TRUE,1
262,339,2061,11.5609756097561,310944,198,0.79,TRUE,1
262,370,2075,11.73125,300320,199,0.22,TRUE,1
262,398,2091,11.2530864197531,295326,200,0.4,TRUE,1
262,427,2080,11.0714285714286,312480,201,0.49,TRUE,1
262,458,2079,10.8630952380952,306600,202,0.29,TRUE,1
262,484,2084,11.1130952380952,313656,203,0.79,TRUE,1
262,517,2129,10.6939890710383,358131,204,0.8,TRUE,1
262,545,2104,10.7988505747126,326946,205,0.24,TRUE,1
262,577,2109,11.0697674418605,327488,206,0.82,TRUE,1
262,603,2109,11.2397660818713,328662,207,0.84,TRUE,1
262,633,2096,11.2721893491124,321945,208,0.83,TRUE,1
262,663,2083,11.3151515151515,308055,209,0.83,TRUE,1
262,687,2153,11.8388888888889,383580,210,0.65,TRUE,1
262,715,2091,11.3353293413174,316131,211,0.82,TRUE,1
262,742,2081,10.7388888888889,347940,212,0.84,TRUE,1
262,772,2072,11.1294117647059,321640,213,0.48,TRUE,1
262,802,2052,11.0818713450292,324045,214,0.48,TRUE,1
262,829,2045,11.125,313992,215,0.37,TRUE,1
262,855,2051,10.543956043956,349258,216,0.68,TRUE,1
262,885,2053,10.8700564971751,340548,217,0.61,TRUE,1
262,915,2061,10.8390804597701,328164,218,0.11,TRUE,1
262,951,2142,9.29189189189189,318015,219,0.78,TRUE,1
262,989,2083,10.3089005235602,376079,220,0.13,TRUE,1
262,1026,2060,10.2894736842105,371450,221,0.85,TRUE,1
262,1062,2067,9.80927835051547,369182,222,0.85,TRUE,1
262,1102,2093,10.2139037433155,357170,223,0.85,TRUE,1
262,1138,2109,9.81443298969072,369376,224,0.88,TRUE,1
