object+AF8-id,centroids+AF8-x,centroids+AF8-y,aspect+AF8-ratio,area,frames,scores,counted,ground+AF8-truth
4573,1445,2556,0,0,12,0.44,TRUE,1
4573,1413,2554,5.40851063829787,298685,14,0.65,TRUE,
4573,1376,2551,6.8996282527881,499264,15,0.6,TRUE,
4573,1338,2522,6.47727272727273,200640,16,0.56,TRUE,
4573,1314,2463,7.78637770897833,812345,17,0.6,TRUE,
4573,1278,2452,6.63961038961039,629860,18,0.56,TRUE,
4573,1252,2449,8.30124223602484,860706,19,0.66,TRUE,
4573,1182,2491,8.20807453416149,851046,20,0.76,TRUE,
4573,1051,2542,8.19093851132686,782079,21,0.75,TRUE,
4573,954,2614,8.61231884057971,656052,22,0.83,TRUE,
4573,897,2620,8.42413793103448,708470,23,0.75,TRUE,
4573,770,2645,8.30877192982456,674880,24,0.88,TRUE,
4573,701,2649,8.34615384615385,682682,25,0.85,TRUE,
4573,652,2656,8.14089347079038,689379,26,0.85,TRUE,
4573,609,2651,8.60791366906475,665254,27,0.88,TRUE,
4573,576,2584,9.04895104895105,740168,28,0.83,TRUE,
4573,538,2556,8.58940397350993,783388,29,0.83,TRUE,
4573,501,2530,9.03071672354949,775278,30,0.76,TRUE,
4573,454,2532,9.38129496402878,725024,31,0.8,TRUE,
4573,406,2519,9.43060498220641,744650,32,0.83,TRUE,
4573,358,2518,9.59636363636364,725725,33,0.84,TRUE,
4573,306,2538,8.91349480968858,744464,34,0.75,TRUE,
4573,261,2553,9.21660649819495,707181,35,0.8,TRUE,
4573,215,2529,9.73161764705882,719984,36,0.82,TRUE,
4573,170,2521,10.1187739463602,689301,37,0.71,TRUE,
4573,124,2682,8.32295719844358,549723,38,0.31,TRUE,
4573,84,2774,11.3666666666667,368280,39,0.52,TRUE,
4573,52,3111,9.0241935483871,138756,40,0.75,TRUE,
4581,2053,2775,0,0,78,0.53,TRUE,1
4581,2031,2638,9.44664031620553,604670,79,0.57,TRUE,
4581,2015,2583,8.7112676056338,702616,80,0.63,TRUE,
4581,1998,2580,7.73899371069182,782598,81,0.8,TRUE,
4581,1976,2733,6.14328358208955,689430,82,0.75,TRUE,
4581,1943,2776,6.21726190476191,701904,83,0.84,TRUE,
4581,1905,2790,6.41614906832298,665252,84,0.87,TRUE,
4581,1870,2788,6.2972972972973,698301,85,0.87,TRUE,
4581,1832,2784,5.84254143646409,765630,86,0.88,TRUE,
4581,1793,2780,6.19825072886297,729218,87,0.86,TRUE,
4581,1758,2775,6.22740524781341,732648,88,0.86,TRUE,
4581,1697,2776,5.65860215053763,783060,89,0.9,TRUE,
4581,1649,2785,5.61394101876676,781062,90,0.88,TRUE,
4581,1608,2788,5.6866485013624,765929,91,0.89,TRUE,
4581,1576,2793,5.63342318059299,775390,92,0.87,TRUE,
4581,1540,2795,5.63072776280323,775019,93,0.86,TRUE,
4581,1511,2800,5.88571428571429,721000,94,0.86,TRUE,
4581,1485,2804,6.08333333333333,686784,95,0.86,TRUE,
4581,1443,2805,5.58918918918919,765160,96,0.88,TRUE,
4581,1415,2802,5.63956639566396,767889,97,0.87,TRUE,
4581,1389,2804,5.96829971181556,718637,98,0.86,TRUE,
4581,1348,2799,5.40673575129534,805582,99,0.87,TRUE,
4581,1319,2811,5.80965909090909,719840,100,0.83,TRUE,
4581,1291,2816,5.72881355932203,717912,101,0.86,TRUE,
4581,1248,2817,5.6908077994429,733437,102,0.86,TRUE,
4581,1213,2811,5.81408450704225,732720,103,0.88,TRUE,
4581,1181,2803,5.73553719008265,755766,104,0.85,TRUE,
4581,1140,2811,5.92196531791908,708954,105,0.83,TRUE,
4581,1098,2809,6.17417417417417,684648,106,0.85,TRUE,
4581,1052,2816,5.86705202312139,702380,107,0.85,TRUE,
4581,1004,2812,5.73816155988858,739540,108,0.84,TRUE,
4581,953,2809,5.37597911227154,788597,109,0.84,TRUE,
4581,907,2808,5.43650793650794,776790,110,0.87,TRUE,
4581,865,2802,5.44473684210526,786220,111,0.89,TRUE,
4581,817,2798,5.41818181818182,803110,112,0.86,TRUE,
4581,767,2800,5.0609756097561,850750,113,0.79,TRUE,
4581,723,2796,5.19346733668342,822666,114,0.9,TRUE,
4581,688,2796,5.43193717277487,792650,115,0.85,TRUE,
4581,653,2804,5.85795454545455,725824,116,0.89,TRUE,
4581,611,2815,6.13855421686747,676616,117,0.85,TRUE,
4581,550,2822,5.70422535211268,718875,118,0.84,TRUE,
4581,494,2826,5.34574468085106,755760,119,0.87,TRUE,
4581,451,2833,5.54722222222222,718920,120,0.88,TRUE,
4581,419,2832,5.53021978021978,732732,121,0.87,TRUE,
4581,389,2826,5.39257294429708,766441,122,0.86,TRUE,
4581,350,2827,5.32717678100264,765201,123,0.88,TRUE,
4581,313,2826,5.2159383033419,789281,124,0.89,TRUE,
4581,294,2823,5.27461139896373,785896,125,0.89,TRUE,
4581,264,2819,5.05185185185185,828630,126,0.9,TRUE,
4581,243,2820,5.52717391304348,748512,127,0.89,TRUE,
4581,221,2818,5.46791443850267,764830,128,0.87,TRUE,
4581,183,2811,5.71944444444444,741240,129,0.91,TRUE,
