object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
4660,75,1977,0.0,0,28,0.79,True,0
4660,101,2034,4.50970873786407,191374,29,0.73,True,0
4660,123,2119,4.0928270042194,229890,30,0.71,True,0
4660,130,2219,4.33864541832669,273339,31,0.56,True,0
4660,122,2418,3.84615384615384,187850,32,0.8,True,0
4660,123,2544,4.21757322175732,240912,33,0.8,True,0
4660,133,2638,4.41698841698841,296296,34,0.85,True,0
4660,148,2745,4.69023569023569,413721,35,0.88,True,0
4660,152,2836,4.98299319727891,430710,36,0.89,True,0
4660,173,2942,4.99425287356321,604824,37,0.9,True,0
4660,182,2996,4.82122905027933,617908,38,0.9,True,0
4660,201,3005,4.3037037037037,705915,39,0.9,True,0
4660,227,2991,4.0,810000,40,0.91,True,0
4660,242,2997,4.06235565819861,761647,41,0.91,True,0
4660,277,2992,4.19385342789598,750402,42,0.9,True,0
4660,304,2993,4.24330900243309,716784,43,0.11,True,0
4660,334,2996,4.35839598997493,693861,44,0.14,True,0
4660,374,2991,4.32839506172839,709965,45,0.9,True,0
4660,417,2984,4.28155339805825,726768,46,0.9,True,0
4660,447,2987,4.31930693069306,704980,47,0.9,True,0
4660,487,2981,4.37220843672456,710086,48,0.9,True,0
4660,530,2978,4.43037974683544,691250,49,0.92,True,0
4660,565,2976,4.50387596899224,674541,50,0.45,True,0
4660,608,2972,4.54381443298969,684044,51,0.25,True,0
4660,647,2969,4.53727506426735,686585,52,0.35,True,0
4660,687,2969,4.63684210526315,669560,53,0.47,True,0
4660,732,2973,4.66935483870967,646164,54,0.37,True,0
4660,778,2976,4.86723163841807,609942,55,0.35,True,0
4660,824,2977,4.94555873925501,602374,56,0.51,True,0
4660,872,2969,4.98022598870056,624102,57,0.81,True,0
4660,926,2973,5.25227963525835,568512,58,0.58,True,0
4660,990,2975,4.95726495726495,610740,59,0.88,True,0
4660,1045,2969,5.39263803680981,573108,60,0.46,True,0
4660,1105,2963,5.19230769230769,593190,61,0.88,True,0
4660,1171,2957,5.10028653295128,621220,62,0.86,True,0
4660,1222,2977,5.21646341463414,561208,63,0.87,True,0
4660,1278,2987,5.47588424437299,529633,64,0.86,True,0
4660,1346,2992,5.70169491525423,496190,65,0.84,True,0
4660,1414,3005,5.8076923076923,475046,66,0.86,True,0
4660,1477,3012,6.04744525547445,454018,67,0.83,True,0
4660,1546,3017,6.4375,421888,68,0.77,True,0
4660,1626,3023,6.07434944237918,439546,69,0.83,True,0
4660,1698,3031,6.52016129032258,401016,70,0.84,True,0
4660,1775,3032,6.19465648854961,425226,71,0.83,True,0
4660,1838,3048,6.62869198312236,372327,72,0.78,True,0
4660,1908,3062,7.13824884792626,336133,73,0.73,True,0
4660,1975,3070,6.93243243243243,341658,74,0.34,True,0
4660,2023,2884,7.4963768115942,571044,75,0.33,True,0
4660,2067,2842,10.15,406000,76,0.59,True,0
4660,2113,2897,16.9439252336448,193991,77,0.49,True,0
4665,505,283,0.0,0,50,0.89,True,1
4665,604,289,4.54381443298969,684044,51,0.89,True,1
4665,730,375,4.53727506426735,686585,52,0.9,True,1
4665,836,414,4.63684210526315,669560,53,0.89,True,1
4665,946,426,4.66935483870967,646164,54,0.92,True,1
4665,1062,434,4.86723163841807,609942,55,0.88,True,1
4665,1169,427,4.94555873925501,602374,56,0.89,True,1
4665,1288,418,4.98022598870056,624102,57,0.89,True,1
4665,1397,407,5.25227963525835,568512,58,0.9,True,1
4665,1612,397,5.39263803680981,573108,60,0.87,True,1
4677,53,2433,0.0,0,167,0.54,True,1
4677,58,2539,6.9047619047619,109620,168,0.88,True,1
4677,74,2667,6.63803680981595,176366,169,0.86,True,1
4677,92,2813,6.83333333333333,267894,170,0.87,True,1
4677,115,2888,6.10330578512396,357434,171,0.81,True,1
4677,132,2984,6.24074074074074,454950,172,0.92,True,1
4677,153,3016,5.51298701298701,522984,173,0.93,True,1
4677,177,3018,4.96820809248554,594774,174,0.92,True,1
4677,197,3017,4.68119891008174,630506,175,0.92,True,1
4677,226,3008,4.5038961038961,667590,176,0.15,True,1
4677,261,3002,4.51697127937336,662590,177,0.9,True,1
4677,297,3002,4.71232876712328,627800,178,0.88,True,1
4677,338,3010,4.53763440860215,627936,179,0.88,True,1
4677,377,2994,4.70080862533692,647024,180,0.11,True,1
4677,411,3014,4.56353591160221,598024,181,0.88,True,1
4677,446,3052,4.41193181818181,546656,182,0.87,True,1
4677,489,3001,4.77929155313351,643718,183,0.22,True,1
4677,528,2992,4.59893048128342,643280,184,0.14,True,1
4677,578,2970,4.95238095238095,631176,185,0.9,True,1
4677,625,2958,4.95277777777777,641880,186,0.89,True,1
4677,665,3012,4.80722891566265,529872,187,0.16,True,1
4677,705,3067,4.72955974842767,478272,188,0.83,True,1
4677,752,3088,4.72870662460567,475183,189,0.89,True,1
