object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
818,66,1160,0,0,111,0.71,TRUE,1
818,73,1169,8.69117647058824,160752,112,0.86,TRUE,1
818,94,1178,9.49180327868852,141276,113,0.83,TRUE,1
818,125,1180,9.73553719008265,142538,114,0.85,TRUE,1
818,161,1178,9.04545454545455,157608,115,0.84,TRUE,1
818,189,1186,9.0546875,148352,116,0.84,TRUE,1
818,213,1197,9.376,146500,117,0.83,TRUE,1
818,242,1201,8.85606060606061,154308,118,0.84,TRUE,1
818,266,1206,9.6198347107438,140844,119,0.86,TRUE,1
818,292,1212,8.8421052631579,156408,120,0.8,TRUE,1
818,317,1214,9.31496062992126,150241,121,0.85,TRUE,1
818,345,1211,8.81021897810219,165359,122,0.89,TRUE,1
818,369,1221,8.98484848484848,156552,123,0.86,TRUE,1
818,395,1223,9.41269841269841,149436,124,0.84,TRUE,1
818,425,1222,8.83211678832117,165770,125,0.86,TRUE,1
818,451,1222,8.85294117647059,163744,126,0.86,TRUE,1
818,481,1220,8.01973684210526,185288,127,0.84,TRUE,1
818,509,1212,8.17880794701987,186485,128,0.84,TRUE,1
818,538,1210,8.04545454545455,190806,129,0.86,TRUE,1
818,556,1217,8.97794117647059,166056,130,0.83,TRUE,1
818,581,1217,8.55555555555556,177408,131,0.82,TRUE,1
818,606,1221,8.53472222222222,176976,132,0.84,TRUE,1
818,634,1214,9,173889,133,0.87,TRUE,1
818,659,1208,8.61224489795918,186102,134,0.83,TRUE,1
818,690,1207,7.9433962264151,200817,135,0.83,TRUE,1
818,720,1205,8.25161290322581,198245,136,0.85,TRUE,1
818,750,1208,8.87412587412587,181467,137,0.86,TRUE,1
818,781,1208,8.38311688311688,198814,138,0.83,TRUE,1
818,813,1207,7.17333333333333,161400,139,0.55,TRUE,1
818,845,1208,6.47530864197531,169938,140,0.89,TRUE,1
818,872,1213,5.61139896373057,209019,141,0.86,TRUE,1
818,908,1214,4.84375,243040,142,0.84,TRUE,1
818,950,1210,4.9009009009009,241536,143,0.86,TRUE,1
818,980,1209,5.0045871559633,237838,144,0.87,TRUE,1
818,1002,1217,5.24528301886793,235744,145,0.86,TRUE,1
818,1019,1242,5.12162162162162,252414,146,0.82,TRUE,1
818,1029,1270,4.73529411764706,268226,147,0.55,TRUE,1
818,1051,1468,4.68292682926829,283392,148,0.19,TRUE,1
820,74,1174,0,0,139,0.86,TRUE,1
820,80,1205,6.47530864197531,169938,140,0.89,TRUE,1
820,94,1208,5.61139896373057,209019,141,0.89,TRUE,1
820,112,1207,4.84375,243040,142,0.87,TRUE,1
820,141,1206,4.9009009009009,241536,143,0.9,TRUE,1
820,169,1203,5.0045871559633,237838,144,0.9,TRUE,1
820,195,1205,5.24528301886793,235744,145,0.87,TRUE,1
820,227,1196,5.12162162162162,252414,146,0.89,TRUE,1
820,260,1194,4.73529411764706,268226,147,0.9,TRUE,1
820,291,1187,4.68292682926829,283392,148,0.83,TRUE,1
820,321,1193,4.59839357429719,285105,149,0.84,TRUE,1
820,348,1190,4.54545454545455,290950,150,0.9,TRUE,1
820,373,1189,4.625,284456,151,0.85,TRUE,1
820,405,1183,4.51750972762646,298377,152,0.89,TRUE,1
