object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
432,1017,997,0,0,102,0.77,TRUE,1
432,1010,987,6.72262773722628,126177,103,0.86,TRUE,1
432,994,981,6.38356164383562,136072,104,0.87,TRUE,1
432,978,985,6.52816901408451,131634,105,0.88,TRUE,1
432,964,1002,6.53571428571429,128100,106,0.87,TRUE,1
432,949,1000,6.68613138686131,125492,107,0.89,TRUE,1
432,931,990,6.7007299270073,125766,108,0.88,TRUE,1
432,907,984,6.94776119402985,124754,109,0.87,TRUE,1
432,885,991,6.95522388059702,124888,110,0.1,TRUE,1
432,870,998,7.42063492063492,117810,111,0.86,TRUE,1
432,854,1002,7.59349593495935,114882,112,0.91,TRUE,1
432,838,1010,7.48,116875,113,0.89,TRUE,1
432,820,1021,8.23478260869565,108905,114,0.86,TRUE,1
432,795,1028,7.44186046511628,123840,115,0.87,TRUE,1
432,774,1041,7.688,120125,116,0.87,TRUE,1
432,751,1041,7.64885496183206,131262,117,0.86,TRUE,1
432,735,1053,7.60629921259843,122682,118,0.8,TRUE,1
432,720,1061,7.1970802919708,135082,119,0.8,TRUE,1
432,701,1057,7.09859154929578,143136,120,0.89,TRUE,1
432,682,1064,6.57046979865772,145871,121,0.87,TRUE,1
432,672,1061,6.25316455696203,156104,122,0.89,TRUE,1
432,662,1059,6.40645161290323,153915,123,0.86,TRUE,1
432,646,1047,6.24223602484472,161805,124,0.86,TRUE,1
432,631,1048,6.03614457831325,166332,125,0.77,TRUE,1
432,614,1051,5.53631284916201,177389,126,0.88,TRUE,1
432,598,1049,5.98802395209581,167000,127,0.88,TRUE,1
432,581,1039,6.3167701863354,163737,128,0.87,TRUE,1
432,559,1032,6.4125,164160,129,0.88,TRUE,1
432,541,1030,6.50980392156863,152388,130,0.89,TRUE,1
432,526,1034,6.81879194630873,151384,131,0.88,TRUE,1
432,508,1024,7,159607,132,0.88,TRUE,1
432,490,1039,7.13986013986014,146003,133,0.87,TRUE,1
432,467,1045,7.38028169014085,148816,134,0.88,TRUE,1
