object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
7003,508,242,0.0,0,8,0.86,True,0
7003,806,232,7.22302158273381,139556,12,0.41,True,0
7003,960,221,7.30714285714285,143220,14,0.86,True,0
7003,1022,211,6.86092715231788,156436,15,0.82,True,0
7003,1095,219,6.51898734177215,162740,16,0.84,True,0
7003,1156,235,6.87837837837837,150664,17,0.81,True,0
7007,61,1990,0.0,0,26,0.68,True,0
7007,79,2004,2.31818181818181,54978,27,0.56,True,0
7007,114,1886,8.3170731707317,125829,28,0.28,True,0
7007,154,1828,7.8030303030303,135960,29,0.43,True,0
7007,129,2078,7.953125,130304,30,0.42,True,0
7007,114,2186,2.70873786407767,114948,31,0.67,True,0
7007,102,2252,3.61878453038674,118555,32,0.72,True,0
7007,109,2288,3.34615384615384,144768,33,0.84,True,0
7007,130,2351,3.29323308270676,233016,34,0.87,True,0
7007,104,2559,3.61016949152542,113103,35,0.53,True,0
7007,101,2629,5.03030303030303,197208,36,0.61,True,0
7007,123,2646,4.79259259259259,349380,37,0.58,True,0
7007,161,2655,3.97478991596638,506583,38,0.82,True,0
7007,200,2702,3.84562211981566,724346,39,0.88,True,0
7007,232,2761,3.62012320328542,858581,40,0.8,True,0
7007,180,3031,3.91197183098591,315524,41,0.75,True,0
7007,168,3156,3.82222222222222,379260,42,0.8,True,0
7007,177,3208,3.66193181818181,453728,43,0.54,True,0
7007,189,3228,3.41114058355437,484822,44,0.88,True,0
7007,213,3231,2.96100917431192,562876,45,0.28,True,0
7007,231,3224,2.89159292035398,590764,46,0.28,True,0
7007,243,3224,2.7452229299363,609003,47,0.46,True,0
7007,266,3223,2.57884231536926,647292,48,0.44,True,0
7007,295,3215,2.69484536082474,633895,49,0.57,True,0
7007,328,3215,2.73628691983122,614778,50,0.84,True,0
7007,360,3215,2.72727272727272,610170,51,0.87,True,0
7007,401,3212,2.66872427983539,630342,52,0.82,True,0
7007,430,3214,2.76889848812095,593566,53,0.11,True,0
7007,467,3211,2.8580931263858,581339,54,0.86,True,0
7007,492,3205,2.95238095238095,574182,55,0.31,True,0
7007,525,3199,3.20537897310513,536199,56,0.34,True,0
7007,577,3193,2.93777777777777,594900,57,0.49,True,0
7007,622,3183,3.02934537246049,594506,58,0.82,True,0
7007,664,3179,3.01801801801801,594960,59,0.34,True,0
7007,706,3194,3.04235294117647,549525,60,0.78,True,0
7007,757,3183,2.94493392070484,606998,61,0.76,True,0
7007,804,3182,3.01133786848072,585648,62,0.76,True,0
7007,842,3169,3.04494382022471,602975,63,0.68,True,0
7007,874,3183,3.11722488038277,544654,64,0.76,True,0
7007,920,3191,3.13012048192771,539085,65,0.75,True,0
7007,959,3186,3.13539192399049,555720,66,0.76,True,0
7007,1004,3188,3.23019801980198,527220,67,0.83,True,0
7007,1041,3194,3.40369393139841,488910,68,0.69,True,0
7007,1085,3195,3.44266666666666,484125,69,0.79,True,0
7007,1119,3202,3.42432432432432,468790,70,0.85,True,0
7007,1165,3207,3.62,443450,71,0.8,True,0
7007,1200,3205,3.51933701657458,461188,72,0.63,True,0
7007,1235,3202,3.79585798816568,433654,73,0.23,True,0
7007,1277,3198,3.78592375366568,440231,74,0.41,True,0
7007,1317,3192,3.76368876080691,453182,75,0.86,True,0
7007,1356,3192,3.87164179104477,434495,76,0.84,True,0
7007,1391,3193,3.68181818181818,456192,77,0.86,True,0
7007,1426,3189,3.71306818181818,460064,78,0.86,True,0
7007,1469,3189,3.83529411764705,443360,79,0.85,True,0
7007,1505,3186,3.73219373219373,459810,80,0.85,True,0
7007,1539,3182,3.93731343283582,441865,81,0.82,True,0
7007,1567,3179,3.82658959537572,458104,82,0.83,True,0
7007,1604,3176,3.81896551724137,462492,83,0.86,True,0
7007,1630,3170,4.19003115264797,431745,84,0.86,True,0
7007,1667,3169,4.09146341463414,440176,85,0.86,True,0
7007,1695,3169,4.11656441717791,437492,86,0.87,True,0
7007,1718,3168,4.14506172839506,435132,87,0.85,True,0
7007,1754,3168,4.29073482428115,420359,88,0.86,True,0
7007,1786,3168,4.20689655172413,428098,89,0.86,True,0
7007,1811,3169,4.26837060702875,418168,90,0.14,True,0
7007,1837,3174,4.39867109634551,398524,91,0.12,True,0
7007,1863,3175,4.25641025641025,414336,92,0.29,True,0
7007,1890,3177,4.39202657807308,397922,93,0.1,True,0
7007,1914,3177,4.61672473867595,380275,94,0.65,True,0
7007,1935,3180,4.58536585365853,377692,95,0.55,True,0
7007,1966,3179,4.96616541353383,351386,96,0.65,True,0
7007,1996,3178,4.80072463768115,365700,97,0.71,True,0
7007,2010,3157,4.5064935064935,427504,98,0.48,True,0
7007,1988,2914,5.32323232323232,834768,99,0.66,True,0
7007,1987,2824,5.6910569105691,774900,100,0.75,True,0
7007,1992,2787,6.01139601139601,740610,101,0.79,True,0
7007,2002,2778,6.4891640866873,677008,102,0.77,True,0
7007,2014,2775,6.97324414715719,623415,103,0.23,True,0
7007,2019,2767,7.14237288135593,621565,104,0.76,True,0
7007,2030,2411,3.67680608365019,254321,105,0.14,True,0
7007,2039,2258,3.62903225806451,223200,106,0.17,True,0
7007,2059,2207,4.04060913705583,156812,107,0.14,True,0
7007,2063,2178,4.15736040609137,161343,108,0.12,True,0
7007,2075,2170,4.55029585798816,129961,109,0.14,True,0
7007,2083,2167,4.78980891719745,118064,110,0.14,True,0
7007,2082,1969,1.82738095238095,51576,111,0.16,True,0
7007,2089,1884,5.34453781512605,75684,112,0.24,True,0
7011,875,489,0.0,0,45,0.8,True,1
7011,932,579,2.89159292035398,590764,46,0.88,True,1
7011,1005,670,2.7452229299363,609003,47,0.88,True,1
7011,1048,689,2.57884231536926,647292,48,0.86,True,1
7011,1109,684,2.69484536082474,633895,49,0.88,True,1
7011,1370,683,2.76889848812095,593566,53,0.85,True,1
7011,1523,710,2.95238095238095,574182,55,0.68,True,1
7011,1605,672,3.20537897310513,536199,56,0.78,True,1
7011,1686,654,2.93777777777777,594900,57,0.66,True,1
7011,1801,582,3.02934537246049,594506,58,0.82,True,1
7011,1933,508,3.01801801801801,594960,59,0.82,True,1
7014,1033,2415,0.0,0,72,0.85,True,0
7014,1057,2427,3.79585798816568,433654,73,0.84,True,0
7014,1091,2422,3.78592375366568,440231,74,0.8,True,0
7015,935,434,0.0,0,90,0.45,True,0
7015,991,397,4.39867109634551,398524,91,0.81,True,0
7015,1048,389,4.25641025641025,414336,92,0.79,True,0
7015,1117,389,4.39202657807308,397922,93,0.71,True,0
7025,80,2815,0.0,0,156,0.79,True,1
7025,92,2856,10.9247311827956,377952,157,0.86,True,1
7025,98,2854,10.3589743589743,393900,158,0.87,True,1
7025,104,2855,9.86699507389162,406609,159,0.85,True,1
7025,109,2979,8.57731958762886,322816,160,0.87,True,1
7025,130,3011,8.94680851063829,316216,161,0.89,True,1
7025,154,3020,8.70984455958549,324433,162,0.88,True,1
7025,170,3010,8.59798994974874,340489,163,0.88,True,1
7025,191,3003,8.62814070351758,341683,164,0.88,True,1
7025,209,3001,8.26086956521739,353970,165,0.88,True,1
7025,219,2994,8.41951219512195,353830,166,0.89,True,1
7025,230,2988,8.20379146919431,365241,167,0.88,True,1
7025,242,2982,8.36538461538461,361920,168,0.87,True,1
7025,255,2981,8.14084507042253,369342,169,0.88,True,1
7025,266,2984,8.52475247524752,347844,170,0.88,True,1
7025,272,2982,8.01851851851851,374112,171,0.88,True,1
7025,287,2983,8.03286384976525,364443,172,0.89,True,1
7025,290,2980,8.16037735849056,366760,173,0.89,True,1
7025,296,2977,7.76681614349775,386236,174,0.89,True,1
7025,302,2979,7.89449541284403,375178,175,0.11,True,1
7025,310,2981,7.95833333333333,371304,176,0.89,True,1
7025,320,2979,7.93548387096774,373674,177,0.89,True,1
