object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
2,1023,1427,0.0,0.0,0,0.38,False,False
2,1023,1426,327027027027027.0,40293.0,1,0.23,False,False
2,1022,1429,3175438596491220.0,41268.0,2,0.32,False,False
2,1019,1424,3115702479338840.0,45617.0,3,0.32,False,False
2,1020,1427,3208695652173910.0,42435.0,4,0.33,False,False
2,1021,1430,3121739130434780.0,41285.0,5,0.29,False,False
2,1019,1423,2618705035971220.0,50596.0,6,0.21,False,False
2,1019,1421,3.10743801652892e+16,45496.0,7,0.23,False,False
2,1018,1425,2.65,51940.0,8,0.27,False,False
2,1016,1428,2.96031746031746e+16,46998.0,9,0.47,False,False
2,1016,1432,3008.0,47000.0,10,0.37,False,False
2,1016,1432,3032.0,47375.0,11,0.36,False,False
2,1018,1433,3142857142857140.0,44506.0,12,0.39,False,False
2,1020,1434,3213675213675210.0,43992.0,13,0.42,False,False
2,1020,1435,3213675213675210.0,43992.0,14,0.31,False,False
2,1020,1435,3.22413793103448e+16,43384.0,15,0.31,False,False
2,1022,1441,3.10434782608695e+16,41055.0,16,0.38,False,False
2,1021,1444,3.10434782608695e+16,41055.0,17,0.32,False,False
2,1022,1438,3.2695652173913e+16,43240.0,18,0.29,False,False
2,1022,1435,3.2695652173913e+16,43240.0,19,0.27,False,False
2,1022,1436,3289473684210520.0,42750.0,20,0.4,False,False
2,1022,1436,3327433628318580.0,42488.0,21,0.38,False,False
2,1023,1443,3.20353982300884e+16,40906.0,22,0.33,False,False
2,1023,1445,3192982456140350.0,41496.0,23,0.39,False,False
2,1022,1446,3.17857142857142e+16,39872.0,24,0.32,False,False
2,1023,1444,3.22321428571428e+16,40432.0,25,0.39,False,False
2,1022,1439,3.29824561403508e+16,42864.0,26,0.31,False,False
2,1023,1439,3.29729729729729e+16,40626.0,27,0.27,False,False
2,1024,1443,3.1743119266055e+16,37714.0,28,0.37,False,False
2,1024,1442,3.25454545454545e+16,39380.0,29,0.32,False,False
2,1023,1439,3274336283185840.0,41810.0,30,0.46,False,False
2,1022,1438,3265486725663710.0,41697.0,31,0.54,False,False
2,1023,1440,315929203539823.0,40341.0,32,0.54,False,False
2,1023,1443,3.17857142857142e+16,39872.0,33,0.55,False,False
2,1023,1444,3.09649122807017e+16,40242.0,34,0.42,False,False
2,1021,1439,3.19827586206896e+16,43036.0,35,0.37,False,False
2,1022,1444,3125.0,39200.0,36,0.44,False,False
2,1023,1444,3.14159292035398e+16,40115.0,37,0.47,False,False
2,1022,1439,3219298245614030.0,41838.0,38,0.41,False,False
2,1023,1438,33125.0,41552.0,39,0.45,False,False
2,1023,1436,3.28318584070796e+16,41923.0,40,0.37,False,False
2,1023,1435,3.32142857142857e+16,41664.0,41,0.43,False,False
2,1023,1439,3.2,38720.0,42,0.48,False,False
2,1025,1439,3336448598130840.0,38199.0,43,0.5,False,False
2,1026,1438,3.37735849056603e+16,37948.0,44,0.35,False,False
2,1026,1440,3323809523809520.0,36645.0,45,0.47,False,False
2,1027,1441,3326923076923070.0,35984.0,46,0.58,False,False
2,1027,1441,3.3076923076923e+16,35776.0,47,0.5,False,False
2,1026,1442,3.26415094339622e+16,36676.0,48,0.42,False,False
2,1024,1437,3330357142857140.0,41776.0,49,0.36,False,False
2,1022,1436,3.22413793103448e+16,43384.0,50,0.47,False,False
2,1020,1442,3066666666666660.0,44160.0,51,0.36,False,False
2,1018,1444,3.01612903225806e+16,46376.0,52,0.68,False,False
2,1017,1446,2.95238095238095e+16,46872.0,53,0.52,False,False
2,1014,1452,2.86923076923076e+16,48490.0,54,0.48,False,False
2,1010,1458,2.6950354609929e+16,53580.0,55,0.37,False,False
2,1010,1463,2782608695652170.0,52992.0,56,0.43,False,False
2,1006,1477,2.49664429530201e+16,55428.0,57,0.67,False,False
2,1000,1482,2.29012345679012e+16,60102.0,58,0.33,False,False
2,1001,1484,2.38064516129032e+16,57195.0,59,0.57,False,False
2,1005,1482,2702127659574460.0,53721.0,60,0.62,False,False
2,1007,1478,2780141843971630.0,55272.0,61,0.53,False,False
2,1011,1477,2962121212121210.0,51612.0,62,0.63,False,False
2,1016,1475,3.09016393442622e+16,45994.0,63,0.45,False,False
2,1022,1477,3240740740740740.0,37800.0,64,0.36,False,False
2,1030,1480,3597826086956520.0,30452.0,65,0.33,False,False
2,1037,1480,3923076923076920.0,23868.0,66,0.53,False,False
2,1042,1476,423943661971831.0,21371.0,67,0.52,False,False
2,1049,1450,6.14545454545454e+16,18590.0,68,0.18,False,False
2,1056,1454,6380952380952380.0,11256.0,69,0.11,False,False
1,654,1414,0.0,0.0,0,0.31,False,False
1,654,1409,327027027027027.0,40293.0,1,0.15,False,False
1,652,1408,3175438596491220.0,41268.0,2,0.16,False,False
1,649,1402,3115702479338840.0,45617.0,3,0.13,False,False
1,651,1407,3121739130434780.0,41285.0,5,0.14,False,False
1,651,1406,2618705035971220.0,50596.0,6,0.2,False,False
1,651,1404,3.10743801652892e+16,45496.0,7,0.16,False,False
1,647,1406,2.65,51940.0,8,0.25,False,False
1,643,1408,2.96031746031746e+16,46998.0,9,0.17,False,False
1,644,1416,3008.0,47000.0,10,0.21,False,False
1,644,1415,3032.0,47375.0,11,0.11,False,False
1,647,1412,3142857142857140.0,44506.0,12,0.11,False,False
1,647,1416,3213675213675210.0,43992.0,13,0.13,False,False
1,647,1414,3213675213675210.0,43992.0,14,0.1,False,False
1,648,1416,3.10434782608695e+16,41055.0,16,0.11,False,False
1,651,1423,3.2695652173913e+16,43240.0,18,0.13,False,False
1,652,1432,3289473684210520.0,42750.0,20,0.15,False,False
1,651,1429,3327433628318580.0,42488.0,21,0.1,False,False
1,652,1429,3.20353982300884e+16,40906.0,22,0.11,False,False
1,648,1427,3192982456140350.0,41496.0,23,0.1,False,False
1,647,1427,3.17857142857142e+16,39872.0,24,0.14,False,False
1,647,1427,3.22321428571428e+16,40432.0,25,0.13,False,False
1,654,1424,3.25454545454545e+16,39380.0,29,0.13,False,False
1,656,1427,3274336283185840.0,41810.0,30,0.12,False,False
1,647,1427,3.09649122807017e+16,40242.0,34,0.14,False,False
1,647,1426,3219298245614030.0,41838.0,38,0.1,False,False
1,650,1432,3.28318584070796e+16,41923.0,40,0.12,False,False
1,651,1432,3.32142857142857e+16,41664.0,41,0.12,False,False
1,654,1426,3.2,38720.0,42,0.18,False,False
1,656,1428,3336448598130840.0,38199.0,43,0.18,False,False
1,658,1417,3.37735849056603e+16,37948.0,44,0.11,False,False
1,661,1419,3326923076923070.0,35984.0,46,0.13,False,False
1,660,1424,3.3076923076923e+16,35776.0,47,0.12,False,False
1,659,1426,3.26415094339622e+16,36676.0,48,0.1,False,False
1,655,1429,3330357142857140.0,41776.0,49,0.13,False,False
1,651,1430,3.22413793103448e+16,43384.0,50,0.18,False,False
1,645,1427,3066666666666660.0,44160.0,51,0.2,False,False
1,644,1430,3.01612903225806e+16,46376.0,52,0.15,False,False
1,640,1447,2.95238095238095e+16,46872.0,53,0.1,False,False
1,636,1456,2.86923076923076e+16,48490.0,54,0.11,False,False
1,618,1475,2.49664429530201e+16,55428.0,57,0.2,False,False
1,608,1476,2.29012345679012e+16,60102.0,58,0.1,False,False
1,612,1475,2.38064516129032e+16,57195.0,59,0.21,False,False
1,617,1469,2702127659574460.0,53721.0,60,0.1,False,False
1,620,1469,2780141843971630.0,55272.0,61,0.13,False,False
1,646,1466,3240740740740740.0,37800.0,64,0.11,False,False
53,787,1421,0.0,0.0,74,0.12,False,False
53,797,1394,2.50993377483443e+16,57229.0,75,0.1,False,False
53,830,1408,2598639455782310.0,56154.0,77,0.22,False,False
53,861,1425,2.5,54760.0,78,0.22,False,False
53,875,1428,2.34615384615384e+16,57096.0,79,0.12,False,False
53,917,1406,2.56441717791411e+16,68134.0,81,0.24,False,False
53,942,1395,2.75776397515527e+16,71484.0,82,0.24,False,False
53,959,1391,2.73652694610778e+16,76319.0,83,0.22,False,False
53,981,1392,2.5813953488372e+16,76368.0,84,0.22,False,False
53,998,1392,4126984126984120.0,16380.0,85,0.41,False,False
53,1008,1400,2.70093457943925e+16,30923.0,86,0.18,False,False
53,1019,1404,2.77049180327868e+16,41236.0,87,0.17,False,False
65,32,675,0.0,0.0,85,0.72,True,True Positive
65,52,684,2.70093457943925e+16,30923.0,86,0.77,True,True Positive
65,61,703,2.77049180327868e+16,41236.0,87,0.77,True,True Positive
65,66,723,2984375.0,48896.0,88,0.83,True,True Positive
65,74,757,3272108843537410.0,70707.0,89,0.78,True,True Positive
65,79,926,5791139240506320.0,144570.0,90,0.76,True,True Positive
65,84,986,5427710843373490.0,149566.0,91,0.85,True,True Positive
65,85,1014,5503030303030300.0,149820.0,92,0.87,True,True Positive
65,90,1018,5078212290502790.0,162711.0,93,0.87,True,True Positive
65,92,1018,4988950276243090.0,163443.0,94,0.86,True,True Positive
65,94,1013,474468085106383.0,167696.0,95,0.86,True,True Positive
65,97,1010,4696335078534030.0,171327.0,96,0.87,True,True Positive
65,105,1014,4792553191489360.0,169388.0,97,0.84,True,True Positive
65,109,1019,4265700483091780.0,182781.0,98,0.89,True,True Positive
65,118,1016,3878260869565210.0,205160.0,99,0.91,True,True Positive
65,132,1023,3.95575221238938e+16,202044.0,100,0.91,True,True Positive
65,145,1032,4169811320754710.0,187408.0,101,0.89,True,True Positive
65,160,1024,4.0,209764.0,102,0.91,True,True Positive
65,180,1018,3.98237885462555e+16,205208.0,103,0.89,True,True Positive
65,202,1006,4013100436681220.0,210451.0,104,0.88,True,True Positive
65,227,998,4057522123893800.0,207242.0,105,0.89,True,True Positive
65,254,989,3869747899159660.0,219198.0,106,0.21,True,True Positive
65,271,988,3.87394957983193e+16,219436.0,107,0.89,True,True Positive
65,293,991,3768292682926820.0,228042.0,108,0.6,True,True Positive
65,313,994,3603921568627450.0,234345.0,109,0.29,True,True Positive
65,320,1004,3672064777327930.0,224029.0,110,0.28,True,True Positive
65,331,1005,3475836431226760.0,251515.0,111,0.92,True,True Positive
65,356,1001,3.3189964157706e+16,258354.0,112,0.39,True,True Positive
65,378,1001,3.23024054982817e+16,273540.0,113,0.46,True,True Positive
65,411,1007,4025862068965510.0,216688.0,114,0.54,True,True Positive
65,421,1016,3.42962962962962e+16,250020.0,115,0.51,True,True Positive
65,426,1039,3256317689530680.0,249854.0,116,0.27,True,True Positive
65,426,1122,3810810810810810.0,5217.0,117,0.31,True,True Positive
65,449,1116,1.33684210526315e+16,43434.0,118,0.11,True,True Positive
65,480,1120,1.04615384615384e+16,63648.0,119,0.24,True,True Positive
65,561,1089,8299065420560740.0,95016.0,122,0.72,True,True Positive
65,599,1089,8296296296296290.0,96768.0,123,0.76,True,True Positive
65,645,1085,808108108108108.0,99567.0,124,0.59,True,True Positive
65,678,1077,8126126126126120.0,100122.0,125,0.58,True,True Positive
65,720,1075,8.3,100430.0,126,0.84,True,True Positive
65,757,1075,860377358490566.0,96672.0,127,0.8,True,True Positive
65,781,1072,3.47457627118644e+16,302375.0,128,0.86,True,True Positive
65,813,1068,3.5445205479452e+16,302220.0,129,0.86,True,True Positive
65,843,1080,3652329749103940.0,284301.0,130,0.86,True,True Positive
65,875,1080,7068181818181810.0,123156.0,131,0.78,True,True Positive
65,911,1081,3451104100946370.0,346798.0,132,0.83,True,True Positive
65,937,1074,3712280701754380.0,301530.0,133,0.87,True,True Positive
65,956,1091,6764285714285710.0,132580.0,134,0.81,True,True Positive
65,975,1091,4671232876712320.0,224037.0,135,0.86,True,True Positive
65,993,1109,5.45,176580.0,136,0.84,True,True Positive
65,1010,1234,7579365079365070.0,120330.0,137,0.57,True,True Positive
65,1027,1322,7.88617886178861e+16,119310.0,138,0.66,True,True Positive
65,1044,1388,7824.0,122250.0,139,0.86,True,True Positive
81,959,1393,0.0,0.0,106,0.87,False,False
81,982,1417,3768292682926820.0,228042.0,108,0.87,False,False
81,999,1444,3603921568627450.0,234345.0,109,0.9,False,False
81,1005,1458,3672064777327930.0,224029.0,110,0.88,False,False
81,1018,1489,3.3189964157706e+16,258354.0,112,0.89,False,False
81,1028,1505,3.23024054982817e+16,273540.0,113,0.83,False,False
81,1039,1533,4025862068965510.0,216688.0,114,0.76,False,False
81,1049,1557,3.42962962962962e+16,250020.0,115,0.78,False,False
97,28,1052,0.0,0.0,118,0.76,True,True Positive
97,38,1038,1.04615384615384e+16,63648.0,119,0.58,True,True Positive
97,65,1030,7578947368421050.0,98496.0,120,0.85,True,True Positive
97,72,1025,7839285714285710.0,98336.0,121,0.86,True,True Positive
97,90,1017,8299065420560740.0,95016.0,122,0.82,True,True Positive
97,125,1024,8296296296296290.0,96768.0,123,0.87,True,True Positive
97,149,1029,808108108108108.0,99567.0,124,0.87,True,True Positive
97,176,1029,8126126126126120.0,100122.0,125,0.88,True,True Positive
97,209,1022,8.3,100430.0,126,0.85,True,True Positive
97,235,1016,860377358490566.0,96672.0,127,0.88,True,True Positive
97,263,1010,3.47457627118644e+16,302375.0,128,0.88,True,True Positive
97,296,1010,3.5445205479452e+16,302220.0,129,0.87,True,True Positive
97,319,1016,3652329749103940.0,284301.0,130,0.87,True,True Positive
97,346,1017,7068181818181810.0,123156.0,131,0.84,True,True Positive
97,375,1010,3451104100946370.0,346798.0,132,0.85,True,True Positive
97,407,1001,3712280701754380.0,301530.0,133,0.89,True,True Positive
97,438,996,6764285714285710.0,132580.0,134,0.85,True,True Positive
97,466,999,4671232876712320.0,224037.0,135,0.86,True,True Positive
97,490,1008,5.45,176580.0,136,0.88,True,True Positive
97,512,1024,7579365079365070.0,120330.0,137,0.87,True,True Positive
97,536,1029,7.88617886178861e+16,119310.0,138,0.86,True,True Positive
