object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
8393,70,2234,0.0,0,4,0.69,True,1
8393,82,2236,5.5364238410596,126236,5,0.12,True,1
8393,89,2258,5.60126582278481,139830,6,0.22,True,1
8393,98,2266,6.54166666666666,241152,7,0.46,True,1
8393,112,2277,5.22758620689655,109910,8,0.5,True,1
8393,95,2106,2.5672514619883,75069,9,0.51,True,1
8393,88,2094,3.20754716981132,81090,10,0.36,True,1
8393,90,2194,4.08938547486033,131028,11,0.75,True,1
8393,101,2384,5.48113207547169,246344,12,0.8,True,1
8393,119,2720,7.56078431372549,491640,13,0.8,True,1
8393,140,2847,6.44107744107744,568161,14,0.88,True,1
8393,157,2898,6.08681672025723,588723,15,0.91,True,1
8393,192,2919,6.18481848184818,567822,16,0.91,True,1
8393,235,2921,6.1986970684039,584221,17,0.89,True,1
8393,281,2928,6.37414965986394,550956,18,0.87,True,1
8393,329,2936,6.62724014336917,515871,19,0.89,True,1
8393,386,2924,6.45890410958904,550712,20,0.17,True,1
8393,439,2917,6.57986111111111,545760,21,0.89,True,1
8393,494,2914,6.81588447653429,522976,22,0.86,True,1
8393,546,2918,7.09090909090909,494208,23,0.89,True,1
8393,600,2917,6.69892473118279,521451,24,0.89,True,1
8393,653,2926,7.10384615384615,480220,25,0.89,True,1
8393,709,2924,7.00377358490566,491840,26,0.89,True,1
8393,772,2924,6.76556776556776,504231,27,0.87,True,1
8393,829,2936,7.0859375,464384,28,0.77,True,1
8393,888,2927,6.97735849056603,489985,29,0.71,True,1
8393,971,2925,7.05343511450381,484176,30,0.83,True,1
8393,1049,2923,5.74468085106383,317250,31,0.62,True,1
8393,1107,2929,7.24302788844621,456318,32,0.69,True,1
8393,1160,2940,7.69230769230769,421200,33,0.75,True,1
8393,1209,2946,8.15,394460,34,0.46,True,1
8393,1250,2965,9.01570680628272,328902,35,0.42,True,1
8393,1301,2964,9.58695652173913,324576,36,0.42,True,1
8393,1365,2930,8.37668161434977,416564,37,0.45,True,1
8393,1433,2924,7.74369747899159,438634,38,0.83,True,1
8393,1501,2915,7.31889763779527,472186,39,0.84,True,1
8393,1557,2925,7.69620253164557,432288,40,0.84,True,1
8393,1612,2931,7.96491228070175,414048,41,0.13,True,1
8393,1661,2958,8.29047619047619,365610,42,0.77,True,1
8393,1726,2934,8.44954128440367,401556,43,0.82,True,1
8393,1793,2925,7.97402597402597,425502,44,0.85,True,1
8393,1857,2921,7.78059071729957,437028,45,0.53,True,1
8393,1911,2920,8.29279279279279,408702,46,0.64,True,1
8393,1975,2912,7.52419354838709,462768,47,0.58,True,1
8393,2031,2902,6.20945945945946,136012,48,0.22,True,1
8393,2072,2855,6.22972972972973,136456,49,0.61,True,1
8393,2103,2831,6.20408163265306,134064,50,0.73,True,1
8393,2130,2945,5.71523178807947,130313,51,0.4,True,1
8402,183,2403,0.0,0,45,0.82,True,0
8402,212,2407,8.29279279279279,408702,46,0.82,True,0
8402,237,2404,7.52419354838709,462768,47,0.83,True,0
8402,258,2380,6.20945945945946,136012,48,0.79,True,0
8402,278,2379,6.22972972972973,136456,49,0.83,True,0
8402,298,2384,6.20408163265306,134064,50,0.75,True,0
8402,322,2394,5.71523178807947,130313,51,0.78,True,0
8402,343,2394,5.35849056603773,135468,52,0.82,True,0
8402,362,2396,5.62576687116564,149471,53,0.85,True,0
8402,381,2394,6.11258278145695,139373,54,0.8,True,0
8402,396,2365,6.30487804878048,169576,55,0.83,True,0
8402,415,2368,6.6797385620915,156366,56,0.85,True,0
8402,435,2383,6.72602739726027,143372,57,0.75,True,0
8402,455,2388,6.95172413793103,146160,58,0.75,True,0
8402,470,2388,7.17605633802816,144698,59,0.74,True,0
