object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
3712,34,3348,0.0,0,14,0.81,True,1
3712,39,3310,5.84166666666666,84120,15,0.82,True,1
3712,43,3273,5.79338842975206,84821,16,0.82,True,1
3712,51,3254,5.72950819672131,85278,17,0.85,True,1
3712,55,3223,5.77868852459016,86010,18,0.85,True,1
3712,58,3198,5.86666666666666,84480,19,0.88,True,1
3712,66,3170,6.04310344827586,81316,20,0.88,True,1
3712,73,3149,6.01709401709401,82368,21,0.86,True,1
3712,77,3133,6.28205128205128,85995,22,0.8,True,1
3712,85,2901,11.7897727272727,365200,23,0.7,True,1
3712,92,2797,11.4064171122994,398871,24,0.72,True,1
3712,98,2746,10.9848484848484,430650,25,0.78,True,1
3712,106,2721,10.2511627906976,473860,26,0.85,True,1
3712,113,2714,9.51082251082251,507507,27,0.88,True,1
3712,121,2714,8.98360655737705,534848,28,0.88,True,1
3712,127,2712,8.59922178988326,567970,29,0.82,True,1
3712,137,2715,8.04014598540145,603622,30,0.82,True,1
3712,148,2717,8.01454545454545,606100,31,0.85,True,1
3712,159,2719,7.75352112676056,625368,32,0.62,True,1
3712,172,2953,5.54074074074074,403920,33,0.84,True,1
3712,190,3035,5.63940520446096,408073,34,0.71,True,1
3712,207,3080,5.69884169884169,382284,35,0.79,True,1
3712,221,3081,5.72180451127819,404852,36,0.85,True,1
3712,234,3082,5.51086956521739,419796,37,0.8,True,1
3712,257,3084,6.0079365079365,381528,38,0.83,True,1
3712,275,3070,5.82835820895522,418616,39,0.2,True,1
3712,269,3011,5.02071005917159,573586,40,0.77,True,1
3712,279,2993,5.24846625766871,557786,41,0.63,True,1
3712,270,2904,4.7391304347826,812268,42,0.71,True,1
3712,280,2881,4.72794117647058,787032,43,0.65,True,1
3712,291,2868,4.71844660194174,800928,44,0.77,True,1
3712,297,2851,4.57274826789838,857340,45,0.7,True,1
3712,343,2931,5.05357142857142,570528,46,0.69,True,1
3712,374,2957,5.19819819819819,576423,47,0.73,True,1
3712,385,2916,4.97354497354497,710640,48,0.8,True,1
3712,392,2891,4.84223918575063,747879,49,0.9,True,1
3712,405,2881,4.75561097256857,764707,50,0.89,True,1
3712,423,2878,4.9173126614987,736461,51,0.89,True,1
3712,445,2871,4.99480519480519,740355,52,0.88,True,1
3712,461,2872,4.86700767263427,744073,53,0.88,True,1
3712,479,2877,4.75879396984924,753812,54,0.86,True,1
3712,499,2884,4.8542199488491,742118,55,0.74,True,1
3712,524,2885,5.06648936170212,716280,56,0.81,True,1
3712,545,2884,5.26111111111111,681840,57,0.85,True,1
3712,566,2883,5.25833333333333,681480,58,0.85,True,1
3712,579,2883,5.04812834224598,706112,59,0.89,True,1
3712,592,2886,5.05898123324396,703851,60,0.14,True,1
3712,612,2891,5.23398328690807,674561,61,0.14,True,1
