object+AF8-id,centroids+AF8-x,centroids+AF8-y,aspect+AF8-ratio,area,frames,scores,counted,ground+AF8-truth
3109,2116,2571,0,0,66,0.65,TRUE,1
3109,2091,2975,12.1970802919708,228927,67,0.72,TRUE,1
3109,2075,3051,10.0240963855422,276224,68,0.83,TRUE,1
3109,2051,3032,7.99078341013825,376278,69,0.86,TRUE,1
3109,2025,3014,6.3992673992674,476931,70,0.84,TRUE,1
3109,2011,3002,6.03103448275862,507210,71,0.82,TRUE,1
3109,1990,2991,5.21661721068249,592446,72,0.74,TRUE,1
3109,1971,2978,4.73333333333333,665625,73,0.14,TRUE,1
3109,1954,2912,4.82469135802469,791370,74,0.79,TRUE,1
3109,1941,2863,4.78622327790974,848315,75,0.73,TRUE,1
3109,1931,2860,4.79368932038835,813700,76,0.8,TRUE,1
3109,1922,2856,4.83618581907091,809002,77,0.82,TRUE,1
3109,1898,2851,4.46501128668172,876254,78,0.83,TRUE,1
3109,1874,2847,4.52511415525114,868116,79,0.78,TRUE,1
3109,1842,2847,4.25757575757576,908754,80,0.78,TRUE,1
3109,1811,2814,4.7648401826484,914106,81,0.8,TRUE,1
3109,1783,2768,4.95927601809955,968864,82,0.81,TRUE,1
3109,1753,2732,5.24532710280374,960860,83,0.81,TRUE,1
3109,1717,2715,5.26760563380282,955944,84,0.84,TRUE,1
3109,1685,2723,4.97078651685393,984340,85,0.87,TRUE,1
3109,1655,2734,4.80659340659341,995085,86,0.63,TRUE,1
3109,1612,2727,4.45090180360721,1108279,87,0.88,TRUE,1
3109,1584,2716,4.65767634854772,1082090,88,0.89,TRUE,1
3109,1559,2718,4.57319587628866,1075730,89,0.89,TRUE,1
3109,1524,2716,4.68343815513627,1065618,90,0.9,TRUE,1
3109,1491,2722,4.65889830508475,1037928,91,0.89,TRUE,1
3109,1464,2738,4.41176470588235,1072275,92,0.83,TRUE,1
3109,1438,2767,4.40966386554622,999124,93,0.88,TRUE,1
3109,1419,2810,4.19532908704883,930696,94,0.91,TRUE,1
3109,1396,2818,4.17255717255717,965367,95,0.89,TRUE,1
3109,1371,2798,4.20321931589537,1038233,96,0.73,TRUE,1
3109,1351,2806,4.0515873015873,1029168,97,0.79,TRUE,1
3109,1318,2779,4,996004,98,0.89,TRUE,1
3109,1292,2769,3.95959595959596,970200,99,0.92,TRUE,1
3109,1264,2761,3.96741344195519,956468,100,0.9,TRUE,1
3109,1241,2753,3.9136546184739,970602,101,0.91,TRUE,1
3109,1219,2755,3.8502994011976,966429,102,0.89,TRUE,1
3109,1199,2743,4.01825557809331,976633,103,0.88,TRUE,1
3109,1179,2735,4.00602409638554,993510,104,0.87,TRUE,1
3109,1152,2737,3.932,983000,105,0.88,TRUE,1
3109,1120,2759,3.77425742574257,962530,106,0.91,TRUE,1
3109,1089,2743,3.94552529182879,1042392,107,0.83,TRUE,1
3109,1058,2737,3.927734375,1029632,108,0.83,TRUE,1
3109,1019,2779,3.72761904761905,1027425,109,0.8,TRUE,1
3109,961,2782,3.49081803005008,1252509,110,0.71,TRUE,1
3109,937,2771,3.57536764705882,1058080,111,0.78,TRUE,1
3109,913,2775,3.70817843866171,1073310,112,0.83,TRUE,1
3109,877,2773,3.64464285714286,1142960,113,0.86,TRUE,1
3109,851,2754,3.66791744840525,1042015,114,0.87,TRUE,1
3109,822,2771,3.64478764478764,977984,115,0.88,TRUE,1
3109,777,2768,3.4594127806563,1159737,116,0.66,TRUE,1
3109,710,2800,2.93538913362702,1361319,117,0.69,TRUE,1
3109,697,2821,3.4018018018018,1047840,118,0.9,TRUE,1
3109,665,2841,3.37789661319073,1063095,119,0.89,TRUE,1
3109,637,2845,3.51831501831502,1048866,120,0.91,TRUE,1
3109,605,2829,3.49647887323944,1128048,121,0.87,TRUE,1
3109,574,2818,3.47413793103448,1168700,122,0.82,TRUE,1
3109,538,2837,3.53079710144928,1075848,123,0.75,TRUE,1
3109,499,2854,3.46428571428571,1086400,124,0.69,TRUE,1
3109,469,2859,3.43594306049822,1085222,125,0.77,TRUE,1
3109,440,2847,3.52707581227437,1082516,126,0.85,TRUE,1
3109,410,2834,3.66913123844732,1073885,127,0.85,TRUE,1
3109,370,2843,3.625,1041448,128,0.68,TRUE,1
3109,334,2820,3.6415770609319,1133856,129,0.8,TRUE,1
3109,307,2825,3.62615101289134,1069167,130,0.83,TRUE,1
3109,292,2777,4.04545454545455,1127808,131,0.69,TRUE,1
3109,279,2741,4.22718446601942,1121155,132,0.52,TRUE,1
3109,260,2747,4.26464646464646,1044945,133,0.66,TRUE,1
3109,242,2774,4.31856540084388,970278,134,0.78,TRUE,1
3109,216,2774,5.08958837772397,868126,135,0.5,TRUE,1
3109,199,2794,5.07360406091371,787606,136,0.59,TRUE,1
3109,186,2761,5.61558441558442,832370,137,0.16,TRUE,1
3109,143,2867,5.10266159695818,352946,138,0.81,TRUE,1
3109,130,2824,4.38549618320611,301038,139,0.38,TRUE,1
3109,125,2658,4.90740740740741,357750,140,0.58,TRUE,1
3109,115,2505,5.16942148760331,302742,141,0.12,TRUE,1
3109,102,2382,8.45374449339207,435613,142,0.59,TRUE,1
3109,91,2409,7.6205533596838,487784,143,0.32,TRUE,1
3111,2076,2984,0,0,131,0.85,TRUE,1
3111,2056,2995,4.22718446601942,1121155,132,0.75,TRUE,1
3111,2041,2986,4.26464646464646,1044945,133,0.81,TRUE,1
3111,2033,2972,4.31856540084388,970278,134,0.82,TRUE,1
3111,2020,2978,5.08958837772397,868126,135,0.85,TRUE,1
3111,2005,2964,5.07360406091371,787606,136,0.84,TRUE,1
3111,1963,2975,5.61558441558442,832370,137,0.54,TRUE,1
3111,1927,2902,4.38549618320611,301038,139,0.54,TRUE,1
3111,1858,2834,5.16942148760331,302742,141,0.54,TRUE,1
3111,1826,2816,8.45374449339207,435613,142,0.7,TRUE,1
3111,1797,2808,7.6205533596838,487784,143,0.71,TRUE,1
3111,1766,2804,7.83805668016194,478192,144,0.7,TRUE,1
3111,1731,2797,7.40076335877863,508018,145,0.83,TRUE,1
3111,1702,2787,7.23420074349442,523474,146,0.8,TRUE,1
3111,1679,2778,6.81660899653979,569330,147,0.76,TRUE,1
3111,1639,2756,7.75968992248062,516516,148,0.8,TRUE,1
3111,1614,2755,7.53639846743295,513387,149,0.83,TRUE,1
3111,1591,2767,7.44943820224719,531063,150,0.83,TRUE,1
3111,1565,2767,7.35164835164835,547911,151,0.76,TRUE,1
3111,1538,2763,7.78294573643411,518064,152,0.73,TRUE,1
3111,1516,2771,7.23776223776224,592020,153,0.42,TRUE,1
3111,1511,2914,6.67364016736402,381205,154,0.24,TRUE,1
3111,1464,2816,8.4896265560166,493086,156,0.56,TRUE,1
3111,1432,2770,8.89655172413793,478848,157,0.7,TRUE,1
3111,1400,2759,9.18942731277533,473522,158,0.51,TRUE,1
3111,1347,2790,7.70037453183521,548952,160,0.14,TRUE,1
3111,1282,2767,8.596,537250,161,0.49,TRUE,1
3111,1232,2865,6.5017667844523,520720,162,0.12,TRUE,1
3111,1118,2828,8.09803921568627,526575,165,0.13,TRUE,1
3111,1048,2828,7.77692307692308,525720,166,0.26,TRUE,1
3111,993,2762,8.76377952755906,565404,167,0.54,TRUE,1
3111,855,2780,9.10648148148148,424872,171,0.15,TRUE,1
3115,2095,2610,0,0,210,0.39,TRUE,1
3115,2078,2585,10.5212121212121,286440,212,0.36,TRUE,1
3115,2067,2601,9.2568306010929,310002,213,0.74,TRUE,1
3115,2053,2607,8.10849056603774,364428,214,0.69,TRUE,1
3115,2044,2587,7.81578947368421,406296,215,0.79,TRUE,1
3115,2032,2557,7.81779661016949,435420,216,0.82,TRUE,1
3115,2003,2544,7.37051792828685,464350,217,0.85,TRUE,1
3115,1975,2539,8.08370044052863,416545,218,0.85,TRUE,1
3115,1951,2537,7.63821138211382,462234,219,0.83,TRUE,1
3115,1937,2556,8.55140186915888,391620,220,0.83,TRUE,1
3115,1907,2543,7.9063829787234,436630,221,0.84,TRUE,1
3115,1881,2547,7.34782608695652,470327,222,0.82,TRUE,1
3115,1861,2545,7.85355648535565,448603,223,0.82,TRUE,1
3115,1834,2551,7.47808764940239,471127,224,0.83,TRUE,1
3115,1805,2547,7.5,491520,225,0.83,TRUE,1
3115,1780,2553,7.47470817120623,493697,226,0.85,TRUE,1
3115,1765,2568,7.82926829268293,473796,227,0.82,TRUE,1
3115,1759,2587,9.45544554455446,385820,228,0.81,TRUE,1
3115,1743,2601,8.89767441860465,411295,229,0.85,TRUE,1
3115,1725,2617,8.18884120171674,444564,230,0.83,TRUE,1
3115,1699,2627,8.83257918552036,431392,231,0.86,TRUE,1
3115,1672,2637,8.38197424892704,455049,232,0.8,TRUE,1
3115,1646,2644,8.78733031674208,429182,233,0.85,TRUE,1
3115,1620,2649,8.70720720720721,429126,234,0.85,TRUE,1
3115,1596,2648,8.85388127853881,424641,235,0.88,TRUE,1
3115,1571,2658,8.89449541284404,422702,236,0.87,TRUE,1
3115,1544,2651,8.97235023041475,422499,237,0.87,TRUE,1
3115,1515,2652,9.56,382400,238,0.86,TRUE,1
3115,1485,2654,9.09803921568627,378624,239,0.86,TRUE,1
3115,1451,2639,8.91943127962085,397102,240,0.86,TRUE,1
3115,1424,2628,9.26600985221675,381843,241,0.86,TRUE,1
3115,1396,2623,9.10628019323672,390195,242,0.84,TRUE,1
3115,1372,2593,9.1563981042654,407652,243,0.86,TRUE,1
3115,1347,2578,8.68663594470046,409045,244,0.88,TRUE,1
3115,1325,2583,8.76056338028169,397458,245,0.88,TRUE,1
3115,1304,2581,8.3542600896861,415449,246,0.88,TRUE,1
3115,1290,2597,7.90748898678414,407465,247,0.86,TRUE,1
3115,1278,2576,8.40182648401827,402960,248,0.86,TRUE,1
3115,1262,2588,8.0990990990991,399156,249,0.87,TRUE,1
3115,1247,2577,8.02262443438914,391833,250,0.72,TRUE,1
3115,1227,2610,7.41056910569106,448458,251,0.71,TRUE,1
3115,1214,2614,8.00873362445415,419986,252,0.84,TRUE,1
3115,1197,2614,7.81512605042017,442680,253,0.87,TRUE,1
3115,1177,2624,7.54732510288066,445662,254,0.86,TRUE,1
3115,1158,2638,7.33057851239669,429308,255,0.88,TRUE,1
3115,1138,2641,7.29918032786885,434564,256,0.88,TRUE,1
3115,1116,2624,7.34136546184739,455172,257,0.89,TRUE,1
