object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
3927,911,151,0,0,25,0.84,TRUE,0
3927,1042,523,6.39873417721519,159738,28,0.84,TRUE,0
3927,1117,636,6.21383647798742,157092,30,0.83,TRUE,0
3938,44,1791,0,0,34,0.85,TRUE,1
3938,56,1886,6.22222222222222,145656,35,0.85,TRUE,1
3938,73,1965,5.48251748251748,112112,36,0.84,TRUE,1
3938,86,2022,5.07017543859649,148257,37,0.64,TRUE,1
3938,105,2086,4.4375,191984,38,0.3,TRUE,1
3938,124,2142,4.19354838709677,257920,39,0.9,TRUE,1
3938,146,2186,4.09025270758123,313841,40,0.9,TRUE,1
3938,167,2231,3.85714285714286,382725,41,0.33,TRUE,1
3938,187,2299,3.49859154929577,440910,42,0.37,TRUE,1
3938,200,2386,3.7025641025641,563160,43,0.9,TRUE,1
3938,221,2450,3.93736017897092,786720,44,0.26,TRUE,1
3938,242,2533,4.21399176954733,995328,45,0.15,TRUE,1
3938,265,2600,4.07262569832402,1174419,46,0.12,TRUE,1
3938,284,2672,4.12522361359571,1289054,47,0.22,TRUE,1
3938,308,2708,3.75450081833061,1401634,48,0.18,TRUE,1
3938,334,2722,3.43950995405819,1466638,49,0.84,TRUE,1
3938,356,2732,3.23580786026201,1527201,50,0.88,TRUE,1
3938,367,2747,3.11549295774648,1570520,51,0.87,TRUE,1
3938,366,2885,2.64992614475628,1214538,52,0.91,TRUE,1
3938,403,2800,2.96778523489933,1647195,53,0.77,TRUE,1
3938,440,2738,3.16115702479339,1666170,54,0.75,TRUE,1
3938,466,2689,3.26575342465753,1740320,55,0.8,TRUE,1
3938,491,2725,3.08472222222222,1599120,56,0.84,TRUE,1
3938,522,2709,3.24050632911392,1638144,57,0.84,TRUE,1
3938,550,2715,3.23850574712644,1568784,58,0.91,TRUE,1
3938,582,2720,3.22190201729107,1551784,59,0.91,TRUE,1
3938,609,2738,3.14060258249641,1525733,60,0.8,TRUE,1
3938,635,2794,2.97514619883041,1391940,61,0.65,TRUE,1
3938,661,2833,3.02457757296467,1281819,62,0.78,TRUE,1
3938,731,2783,3.56650246305419,1322748,64,0.55,TRUE,1
3938,758,2790,3.47854785478548,1277448,65,0.5,TRUE,1
3938,823,2864,7.02857142857143,137760,68,0.21,TRUE,1
3938,837,2867,6.95890410958904,148336,69,0.21,TRUE,1
3938,892,2835,7.22602739726027,154030,70,0.26,TRUE,1
3938,935,2812,3.81684981684982,1137864,71,0.31,TRUE,1
3938,1004,2838,8.68702290076336,149078,73,0.16,TRUE,1
3938,1037,2846,3.71616541353383,1051764,74,0.14,TRUE,1
3938,1093,2809,4.19322709163347,1056710,75,0.46,TRUE,1
3938,1148,2768,4.366,1091500,76,0.54,TRUE,1
3938,1199,2738,4.40594059405941,1123625,77,0.59,TRUE,1
3938,1245,2763,4.55939524838013,977393,78,0.77,TRUE,1
3938,1297,2760,4.33534136546185,1075182,79,0.6,TRUE,1
3938,1331,2804,7.18840579710145,136896,80,0.39,TRUE,1
3938,1376,2832,7.10071942446043,137193,81,0.52,TRUE,1
3938,1423,2850,7.6046511627907,126549,82,0.4,TRUE,1
3938,1479,2861,6.84172661870504,132189,83,0.55,TRUE,1
3938,1526,2882,7.45801526717557,127987,84,0.68,TRUE,1
3938,1588,2941,7.11678832116788,133575,85,0.26,TRUE,1
3938,1633,2974,4.53989361702128,641832,86,0.63,TRUE,1
3938,1679,2993,6.46590909090909,200288,87,0.5,TRUE,1
3938,1728,2996,4.38144329896907,659600,88,0.68,TRUE,1
3938,1806,2966,6.57738095238095,185640,89,0.44,TRUE,1
3938,1877,2892,7.01282051282051,170664,90,0.13,TRUE,1
3938,1942,2862,7.88372093023256,131193,91,0.19,TRUE,1
3938,1991,2811,7.72307692307692,130520,92,0.14,TRUE,1
3938,2031,2780,8.02621722846442,572181,93,0.22,TRUE,1
3938,2104,3087,7.66412213740458,131524,95,0.56,TRUE,1
3992,568,2490,0,0,64,0.6,TRUE,0
3992,573,2488,3.47854785478548,1277448,65,0.67,TRUE,0
3992,573,2502,6.56643356643357,134277,66,0.83,TRUE,0
3992,574,2529,7.04964539007092,140154,67,0.82,TRUE,0
3992,580,2531,7.02857142857143,137760,68,0.58,TRUE,0
3992,585,2535,6.95890410958904,148336,69,0.55,TRUE,0
3992,591,2549,7.22602739726027,154030,70,0.35,TRUE,0
3992,602,2543,3.81684981684982,1137864,71,0.46,TRUE,0
3992,615,2543,1.32075471698113,92750,72,0.17,TRUE,0
3992,642,2505,8.68702290076336,149078,73,0.52,TRUE,0
3992,661,2560,4.40594059405941,1123625,77,0.76,TRUE,0
3992,708,2587,4.33534136546185,1075182,79,0.7,TRUE,0
3992,733,2601,7.18840579710145,136896,80,0.79,TRUE,0
3992,752,2599,7.10071942446043,137193,81,0.84,TRUE,0
3992,774,2602,7.6046511627907,126549,82,0.83,TRUE,0
3992,794,2595,6.84172661870504,132189,83,0.8,TRUE,0
3992,814,2599,7.45801526717557,127987,84,0.74,TRUE,0
3992,837,2601,7.11678832116788,133575,85,0.76,TRUE,0
3992,856,2601,4.53989361702128,641832,86,0.64,TRUE,0
3992,871,2562,6.46590909090909,200288,87,0.73,TRUE,0
3992,898,2570,4.38144329896907,659600,88,0.76,TRUE,0
3992,925,2566,6.57738095238095,185640,89,0.52,TRUE,0
3992,960,2568,7.01282051282051,170664,90,0.48,TRUE,0
3992,996,2595,7.88372093023256,131193,91,0.49,TRUE,0
3992,1033,2607,7.72307692307692,130520,92,0.79,TRUE,0
3992,1063,2600,8.02621722846442,572181,93,0.7,TRUE,0
3992,1096,2599,7.84251968503937,126492,94,0.84,TRUE,0
