object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
22259,59,1408,0,0,159,0.73,TRUE,1
22259,71,1422,7.13669064748201,137888,160,0.86,TRUE,1
22259,87,1429,6.25477707006369,154174,161,0.86,TRUE,1
22259,104,1436,5.5,166518,162,0.88,TRUE,1
22259,128,1434,5.62643678160919,170346,163,0.76,TRUE,1
22259,149,1476,5.10714285714285,144144,164,0.67,TRUE,1
22259,173,1435,6.29813664596273,163254,165,0.83,TRUE,1
22259,197,1443,6.0126582278481,150100,166,0.81,TRUE,1
22259,217,1448,5.84472049689441,151501,167,0.85,TRUE,1
22259,236,1453,5.90506329113924,147414,168,0.82,TRUE,1
22259,255,1456,5.75776397515528,149247,169,0.82,TRUE,1
22259,274,1459,5.85987261146496,144440,170,0.84,TRUE,1
22259,291,1460,5.82165605095541,143498,171,0.85,TRUE,1
22259,310,1453,6.15032679738562,143973,172,0.85,TRUE,1
22259,328,1457,6.08552631578947,140600,173,0.84,TRUE,1
22259,345,1468,5.58125,142880,174,0.79,TRUE,1
22259,366,1464,5.90967741935483,141980,175,0.74,TRUE,1
22259,385,1450,6.2012987012987,147070,176,0.83,TRUE,1
22259,404,1446,6.34666666666666,142800,177,0.82,TRUE,1
22259,423,1449,6.16447368421052,142424,178,0.83,TRUE,1
22259,441,1451,5.93630573248407,146324,179,0.78,TRUE,1
22259,460,1449,6.08387096774193,146165,180,0.83,TRUE,1
22259,479,1447,6.02547770700636,148522,181,0.83,TRUE,1
22259,502,1445,6.25,144400,182,0.83,TRUE,1
22259,521,1444,6.13548387096774,147405,183,0.82,TRUE,1
22259,545,1445,6.71631205673758,133527,184,0.82,TRUE,1
22259,567,1443,6.58620689655172,138475,185,0.83,TRUE,1
22259,585,1443,6.26315789473684,144704,186,0.83,TRUE,1
22259,606,1444,6.35570469798657,141103,187,0.84,TRUE,1
22259,626,1445,6.35570469798657,141103,188,0.82,TRUE,1
22259,649,1451,6.29251700680272,135975,189,0.84,TRUE,1
22259,670,1454,6.10596026490066,139222,190,0.84,TRUE,1
22259,690,1455,6.01948051948052,142758,191,0.82,TRUE,1
22259,711,1458,6.00653594771241,140607,192,0.82,TRUE,1
22259,735,1461,6.21917808219178,132568,193,0.85,TRUE,1
22259,755,1463,5.87662337662337,139370,194,0.86,TRUE,1
22259,774,1464,5.80254777070063,143027,195,0.85,TRUE,1
22259,796,1463,5.6358024691358,147906,196,0.84,TRUE,1
22259,818,1468,5.64779874213836,142782,197,0.85,TRUE,1
22259,841,1471,5.72258064516129,137485,198,0.86,TRUE,1
22259,864,1472,5.69871794871794,138684,199,0.84,TRUE,1
22259,886,1476,5.55974842767295,140556,200,0.85,TRUE,1
22259,910,1476,5.73548387096774,137795,201,0.85,TRUE,1
22259,934,1479,5.62179487179487,136812,202,0.84,TRUE,1
22259,954,1464,5.83647798742138,147552,203,0.8,TRUE,1
22259,976,1471,5.28571428571428,149184,204,0.83,TRUE,1
22259,1001,1471,5.81818181818181,137984,205,0.86,TRUE,1
22259,1016,1474,6.66917293233082,117971,206,0.84,TRUE,1
22259,1026,1474,7.68103448275862,103356,207,0.81,TRUE,1
22259,1034,1458,8.98076923076923,97136,208,0.62,TRUE,1
22259,1030,1229,2.90990990990991,35853,209,0.73,TRUE,1
22259,1036,1142,3.17525773195876,29876,210,0.69,TRUE,1
22259,1038,1110,3.2680412371134,30749,211,0.53,TRUE,1
22259,1044,1100,4,26244,212,0.23,TRUE,1
22349,41,1052,0,0,262,0.76,TRUE,1
22349,49,1052,3.30379746835443,20619,263,0.65,TRUE,1
22349,63,1062,3.57894736842105,20672,264,0.75,TRUE,1
22349,74,1332,7.20422535211267,145266,265,0.65,TRUE,1
22349,88,1413,6.85906040268456,152278,266,0.78,TRUE,1
22349,97,1432,6.31097560975609,169740,267,0.76,TRUE,1
22349,115,1435,6.60897435897435,160836,268,0.73,TRUE,1
22349,132,1435,6.32098765432098,165888,269,0.74,TRUE,1
22349,150,1429,6.81578947368421,157472,270,0.74,TRUE,1
22349,175,1427,6.84666666666666,154050,271,0.79,TRUE,1
22349,193,1431,6.77852348993288,150490,272,0.78,TRUE,1
22349,211,1424,6.73856209150326,157743,273,0.76,TRUE,1
22349,232,1428,6.85034013605442,148029,274,0.73,TRUE,1
22349,251,1425,7.48529411764705,138448,275,0.73,TRUE,1
22349,269,1423,7.30935251798561,141224,276,0.77,TRUE,1
22349,291,1421,7.24113475177305,143961,277,0.57,TRUE,1
22349,314,1456,6.74626865671641,121136,278,0.52,TRUE,1
22349,322,1424,6.54375,167520,279,0.44,TRUE,1
22349,336,1416,7.29078014184397,144948,280,0.52,TRUE,1
22349,367,1466,6.59541984732824,113184,281,0.72,TRUE,1
22349,392,1483,6.48507462686567,116446,282,0.74,TRUE,1
22349,412,1485,6.99206349206349,111006,283,0.7,TRUE,1
22349,431,1486,6.859375,112384,284,0.56,TRUE,1
22349,456,1488,7.05645161290322,108500,285,0.77,TRUE,1
22349,477,1488,6.63636363636363,115632,286,0.74,TRUE,1
22349,500,1487,6.58646616541353,116508,287,0.76,TRUE,1
22349,516,1486,6.95238095238095,110376,288,0.75,TRUE,1
22349,543,1487,6.56390977443609,116109,289,0.78,TRUE,1
22349,566,1488,6.66923076923076,112710,290,0.75,TRUE,1
22349,592,1491,6.36296296296296,115965,291,0.77,TRUE,1
22349,617,1488,6.31884057971014,120336,292,0.75,TRUE,1
22349,644,1490,6.13571428571428,120260,293,0.75,TRUE,1
22349,666,1491,5.6578947368421,130720,294,0.73,TRUE,1
22349,690,1492,5.84246575342465,124538,295,0.73,TRUE,1
22349,715,1494,5.85616438356164,124830,296,0.75,TRUE,1
22349,743,1495,6.15217391304347,117162,297,0.76,TRUE,1
22349,772,1496,5.52941176470588,129438,298,0.77,TRUE,1
22349,797,1497,5.37579617834394,132508,299,0.76,TRUE,1
22349,822,1495,5.43949044585987,134078,300,0.74,TRUE,1
22349,849,1500,5.62837837837837,123284,301,0.79,TRUE,1
22349,871,1502,5.29936305732484,130624,302,0.78,TRUE,1
22349,899,1503,5.17391304347826,134113,303,0.71,TRUE,1
22349,927,1504,5.17391304347826,134113,304,0.74,TRUE,1
