object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted,ground_truth
35,35,3215,0,0,22,0.63,TRUE,1
35,43,3034,15.4090909090909,119328,23,0.72,TRUE,1
35,52,2974,14.8301886792453,166632,24,0.79,TRUE,1
35,60,2948,14.2719298245614,185478,25,0.31,TRUE,1
35,68,2775,15.8394160583942,297290,26,0.36,TRUE,1
35,77,2663,14.4394904458599,355919,27,0.15,TRUE,1
35,83,2635,13.7844311377246,384434,28,0.84,TRUE,1
35,90,2650,12.6,408240,29,0.85,TRUE,1
35,98,2659,11.395,455800,30,0.83,TRUE,1
35,109,2663,10.3863636363636,502700,31,0.8,TRUE,1
35,118,2666,9.46666666666667,545280,32,0.79,TRUE,1
35,126,2668,8.94488188976378,577088,33,0.88,TRUE,1
35,132,2690,8.34586466165414,590520,34,0.9,TRUE,1
35,141,2776,7.01060070671378,561472,35,0.91,TRUE,1
35,152,2810,6.4512987012987,611996,36,0.91,TRUE,1
35,167,2826,6.17133956386293,635901,37,0.9,TRUE,1
35,183,2837,5.87724550898204,655642,38,0.14,TRUE,1
35,195,2842,5.54494382022472,702744,39,0.9,TRUE,1
35,210,2842,5.50980392156863,702219,40,0.91,TRUE,1
35,231,2840,5.54213483146067,702388,41,0.9,TRUE,1
35,253,2842,5.54901960784314,707217,42,0.89,TRUE,1
35,274,2841,5.61299435028249,703398,43,0.89,TRUE,1
35,298,2840,5.83284457478006,678249,44,0.89,TRUE,1
35,322,2842,5.62571428571429,689150,45,0.88,TRUE,1
35,343,2847,5.5,697048,46,0.89,TRUE,1
35,366,2851,5.62285714285714,688800,47,0.26,TRUE,1
35,387,2849,5.6628242074928,681855,48,0.17,TRUE,1
35,405,2844,5.70520231213873,683004,49,0.26,TRUE,1
35,425,2841,5.65428571428571,692650,50,0.37,TRUE,1
35,441,2843,5.50139275766017,709025,51,0.34,TRUE,1
35,462,2847,5.5819209039548,699504,52,0.13,TRUE,1
35,481,2848,5.55649717514124,696318,53,0.29,TRUE,1
